K,runs,median_sigma_min_Ag,median_kappa_Ag,median_localness,median_slack_max,median_kkt_max,median_rmse_ee,success_rate,median_total_cost,median_jerk_sum_sq,median_solve_ms,median_k_opt_mean
100.0,1,6.778482664025723e-08,8093391.011284292,1.3088410065393499,0.0028582649405054653,20056133.37611262,0.05408217215320247,1.0,0.02686165509262907,1.8853945203478728,300.8973134960979,100.0
