K,runs,median_sigma_min_Ag,median_kappa_Ag,median_localness,median_slack_max,median_kkt_max,median_rmse_ee,success_rate,median_total_cost,median_jerk_sum_sq,median_solve_ms,median_k_opt_mean
40.0,1,0.00036484855185589185,10287.944517751646,1.4059800197230956,0.012129601328515616,20049975.66597617,0.09867936080647076,0.0,0.08339302373515928,23.055521259301177,140.80174650298432,40.0
