mode,seed,K,rho,target_mode,steps,k_opt_mean,k_opt_var,sigma_min_Ag,kappa_Ag_mean,localness_mean,slack_max,slack_mean,kkt_res_max,eq_res_max,solver_fail_rate,rmse_ee,err_p95,err_max,err_final,success,tracking_rmse,tracking_phase_lag_steps,tracking_phase_lag_rad,tracking_phase_corr,tracking_amp_ratio,effort_sum_sq,jerk_sum_sq,jerk_max,u_violation_rate,total_cost,ISE,IAE,solve_ms_mean,solve_ms_total,npz_path
fixed_k,0,100,0.005,circle,200,100.0,0.0,8.113798835196153e-08,6839030.725058055,1.5917595437504644,0.0009755389130851886,0.00019334107734328816,20048660.682705723,3.3314173409107936e-06,0.02,0.06195599684442424,0.12592836353712064,0.16212620493060856,0.030763990644582476,0,0.06195599684442424,13.0,1.3,0.6371594611525706,1.4570876815770313,1.196286489311492,1.6372181048145573,0.36533048727354495,0.0,0.03654489339237811,9.912279962629942e-06,1.2633237113821649e-05,324.2992464976851,64859.84929953702,logs/reacher/circle_case_seed0_omega010_r003/fixed_k100\run_fixed_k_circle_K100_rho0.005_Kmin100_Kmax100_Kstep1_gmin1e-06_seed000.npz
