mode,seed,K,rho,steps,k_opt_mean,k_opt_var,sigma_min_Ag,kappa_Ag_mean,localness_mean,slack_max,slack_mean,kkt_res_max,eq_res_max,solver_fail_rate,rmse_ee,err_p95,err_max,err_final,success,effort_sum_sq,jerk_sum_sq,jerk_max,u_violation_rate,total_cost,ISE,IAE,solve_ms_mean,solve_ms_total,npz_path
adaptive_rho,0,60,0.1,200,320.0,0.0,2.6448604973676765e-07,2780739.737575482,1.606099810023249,0.0004777144430443223,0.00011067518110590254,20051807.88549077,2.7238269611864196e-06,0.0,0.045185286913154314,0.11040640074025734,0.18933254054304896,0.0018985843446371253,1,1.0671209405232542,0.547531282389677,0.42448850255779735,0.0,0.020089097501024847,4.3016552372041595e-06,5.618180180872532e-06,767.7496239996981,153549.92479993962,logs/reacher_cdc_adapt_rho_seed10_Kmin60\run_adaptive_rho_K060_rho0.1_Kmin60_Kmax320_Kstep1_gmin1e-06_seed000.npz
adaptive_rho,1,60,0.1,200,320.0,0.0,4.6398351123315273e-07,2122139.3802176504,1.5881971509976274,0.00046606468084531955,0.00010551326218135012,20050927.241724223,2.312583998191307e-06,0.0,0.04118059132136267,0.10223535509532158,0.1845795350613701,0.0018806616726758302,1,0.9123546075323841,0.541177065175431,0.41703071952246035,0.0,0.017029967263475627,3.6970555611652152e-06,4.738544608507111e-06,710.4465070005972,142089.30140011944,logs/reacher_cdc_adapt_rho_seed10_Kmin60\run_adaptive_rho_K060_rho0.1_Kmin60_Kmax320_Kstep1_gmin1e-06_seed001.npz
adaptive_rho,2,60,0.1,200,320.0,0.0,2.71747264344476e-07,2687403.5207016547,1.636839758701907,0.0004900622198696037,0.00011053138529624008,20053281.8097827,3.000270203434715e-06,0.0,0.043729516895372404,0.10646844183819706,0.1965072841060796,0.0018965182656602438,1,1.4325559391786613,0.9007298238311168,0.521620707645156,0.005,0.019432795443147417,3.999062116940646e-06,5.210404888527204e-06,728.5051940008998,145701.03880017996,logs/reacher_cdc_adapt_rho_seed10_Kmin60\run_adaptive_rho_K060_rho0.1_Kmin60_Kmax320_Kstep1_gmin1e-06_seed002.npz
adaptive_rho,3,60,0.1,200,320.0,0.0,2.578707401148784e-07,2683353.5618048813,1.640846831781093,0.0005272038023248079,0.0001103069533869125,20054007.312329277,2.2215182767020493e-06,0.0,0.04361414681138539,0.10547327463787813,0.2005980452050341,0.0019178457440787472,1,1.4322132636134157,0.6065152246383245,0.46674502223047404,0.0,0.01949847264875885,3.928143596581233e-06,5.107999572945783e-06,768.9929530041991,153798.59060083982,logs/reacher_cdc_adapt_rho_seed10_Kmin60\run_adaptive_rho_K060_rho0.1_Kmin60_Kmax320_Kstep1_gmin1e-06_seed003.npz
adaptive_rho,4,60,0.1,200,320.0,0.0,2.514958127046302e-07,2797183.4952495354,1.6160169706620553,0.0004965855084901695,0.00011095263004274308,20050801.285476223,2.383819831855714e-06,0.0,0.042616884603375774,0.1059493289960417,0.18075376050906805,0.0019151302813458244,1,0.9877679670671758,0.3317056405229494,0.3310546491892042,0.0,0.01829666385349523,3.967145141270086e-06,5.16086364615302e-06,765.4640254977858,153092.80509955715,logs/reacher_cdc_adapt_rho_seed10_Kmin60\run_adaptive_rho_K060_rho0.1_Kmin60_Kmax320_Kstep1_gmin1e-06_seed004.npz
adaptive_rho,5,60,0.1,200,320.0,0.0,2.855934614836189e-07,2536435.174774487,1.5847711940329408,0.0004365908778727524,0.00010743440786148737,20050397.564076535,1.8675410515033716e-06,0.0,0.04159656761192145,0.10368845887881392,0.18032128630000863,0.0019090551642759522,1,0.80481957809965,0.3601926157472756,0.23932447337512705,0.0,0.017261640813418626,3.809698989523685e-06,4.904128435915292e-06,772.6361204989371,154527.22409978742,logs/reacher_cdc_adapt_rho_seed10_Kmin60\run_adaptive_rho_K060_rho0.1_Kmin60_Kmax320_Kstep1_gmin1e-06_seed005.npz
adaptive_rho,6,60,0.1,200,320.0,0.0,2.7178792896617525e-07,2666527.801154224,1.6205157902481948,0.00047159106079565236,0.00011163574468290034,20052151.973641794,2.5313692965602577e-06,0.0,0.04326024474407037,0.10662543118893149,0.19056018734854613,0.0019163085748880794,1,1.0827264514545736,0.6412749628267684,0.4463079549459228,0.005,0.018846471400239536,3.959432660155818e-06,5.128169106326881e-06,776.337861000793,155267.5722001586,logs/reacher_cdc_adapt_rho_seed10_Kmin60\run_adaptive_rho_K060_rho0.1_Kmin60_Kmax320_Kstep1_gmin1e-06_seed006.npz
adaptive_rho,7,60,0.1,200,320.0,0.0,4.5691245238491044e-07,2229632.67256101,1.5843030079448508,0.0004352534099779844,0.00010670369604473533,20050780.47741605,2.266183808006617e-06,0.0,0.04183467850324416,0.10411532860484292,0.18291799181937143,0.001916230994828516,1,0.9107421734556904,0.4406990751881846,0.43982111845070815,0.0,0.01742247997436651,3.841774444659626e-06,4.952161191732338e-06,744.0034945003572,148800.69890007144,logs/reacher_cdc_adapt_rho_seed10_Kmin60\run_adaptive_rho_K060_rho0.1_Kmin60_Kmax320_Kstep1_gmin1e-06_seed007.npz
adaptive_rho,8,60,0.1,200,320.0,0.0,5.528348520274038e-07,2006072.8578361126,1.594583552728302,0.0004888355043833584,0.00010472629435589598,20051502.20176914,2.3559472749588124e-06,0.0,0.04112844650722517,0.1012095713607066,0.18784995195697984,0.001915560469875881,1,1.0982936806986392,0.6549742910840843,0.5681778684570589,0.0,0.01712181704409214,3.6744303578885243e-06,4.725652508859424e-06,736.8896219989983,147377.92439979967,logs/reacher_cdc_adapt_rho_seed10_Kmin60\run_adaptive_rho_K060_rho0.1_Kmin60_Kmax320_Kstep1_gmin1e-06_seed008.npz
adaptive_rho,9,60,0.1,200,320.0,0.0,2.624491942990552e-07,2762803.585710715,1.6171375225259164,0.00046532482656761425,0.00010830246340923013,20050902.24803769,2.2451698899511406e-06,0.0,0.0431518030191633,0.10644151944122156,0.1845092985691772,0.0019202022494707461,1,1.0721025310930408,0.3170853627292008,0.3634248961493487,0.005,0.018728472916725546,4.0617463280846185e-06,5.285803212804973e-06,734.8342189987306,146966.84379974613,logs/reacher_cdc_adapt_rho_seed10_Kmin60\run_adaptive_rho_K060_rho0.1_Kmin60_Kmax320_Kstep1_gmin1e-06_seed009.npz
