seed,experiment_type,dataset,max_steps,K,sigma_min_all,sigma_min_Mk,cost,rmse,success,solve_ms,local_gate_fail,cond_gate_fail,slack_inf_norm,status,trajectory
0,fixed_k,iid,100,10,10.617474151254687,"[0.88681092 1.2616585  1.29329973 1.31012973 1.30264041 1.31274776
 1.31067762 1.312536   1.31351778 1.3117836  1.31371389 1.31134319
 1.31183863 1.30961571 1.31196332 1.31043216 1.3120547  1.30983192
 1.31353232 1.31014631 1.31402134 1.3105676  1.31233843 1.31177524
 1.31337815 1.31170205 1.31377142 1.31149592 1.31371389 1.31134319
 1.31416903 1.30864418 1.30992764 1.31191414 1.31188097 1.31235816
 1.31400199 1.31134319 1.3154792  1.30882644 1.31020167 1.31179852
 1.31356021 1.31235816 1.31354453 1.31254638 1.31179849 1.31235816
 1.31354453 1.31254638 1.31179849 1.31235816 1.31354453 1.31254638
 1.31179849 1.31235816 1.31354453 1.31254638 1.31179849 1.31235816
 1.31354453 1.31254638 1.31179849 1.31235816 1.31354453 1.31275868
 1.31169303 1.31275868 1.31169303 1.31275868 1.31169303 1.31275868
 1.31169303 1.31275868 1.31169303 1.31275868 1.31169303 1.31275868
 1.31188097 1.31235816 1.31354453 1.31275868 1.31188097 1.31235816
 1.31354453 1.31275868 1.31188097 1.31235816 1.31382358 1.31235816
 1.31382358 1.31235816 1.31382358 1.31235816 1.31382358 1.31235816
 1.31382358 1.31235816 1.31382358 1.31235816]",0.14316401378669652,0.18918510049606674,0,"[526.41214151 521.12852037 534.43278    519.43194028 517.23086089
 523.06563035 517.52830949 517.76154619 528.48593798 522.30576519
 515.24411701 526.95493679 519.40853242 519.47605144 522.39484619
 524.47731048 524.7353483  525.59816558 525.71387868 523.29841815
 524.84428138 522.06244878 519.08843685 518.4917599  522.28156105
 521.80139255 517.76315738 519.40356474 524.91341811 531.84090927
 520.50368767 530.23059946 521.64300531 527.83976588 523.26241788
 525.0091441  519.90989503 523.41780532 564.84114658 529.00650259
 531.74608666 535.1660559  533.60178228 528.66766695 532.72066079
 533.95957779 533.49041659 537.16747183 531.06558602 536.82407364
 530.2244937  536.17857676 556.28983863 529.43972312 687.76185066
 533.76233485 530.21133412 532.41131455 527.59481873 528.53473835
 534.32978317 530.33151384 532.1466187  529.93315924 532.49690775
 531.23908024 530.28893378 529.516479   532.27508813 527.1878466
 528.79546303 531.85255174 539.8950316  539.71324582 536.20058857
 530.53830564 532.34264534 534.91842188 531.26597684 529.86063436
 533.88270084 535.14489811 535.38027778 531.94994479 530.80929071
 530.79951555 533.63306075 530.9037948  530.7208579  529.39883713
 529.28328793 525.10070615 527.3957327  534.79086515 533.22761506
 528.23045105 525.55224858 524.32235982 526.07405931 530.5375699 ]",0,0,"[2.78671318e-04 2.17914669e-04 1.32251623e-04 1.86227656e-04
 2.06825828e-04 1.97307453e-04 2.82205755e-05 1.95539283e-04
 2.88085021e-05 1.95012286e-04 2.88890885e-05 1.94996777e-04
 2.81515216e-05 1.96478870e-04 2.86901959e-05 1.98672115e-04
 3.19779543e-05 1.97315172e-04 3.19192290e-05 1.97988840e-04
 2.80789512e-05 1.97525898e-04 4.50938310e-05 1.95775280e-04
 4.29931034e-05 1.96660284e-04 2.88231943e-05 1.95659120e-04
 2.88351415e-05 1.95040368e-04 2.82573286e-05 1.93953165e-04
 1.29670002e-04 1.95826092e-04 2.82616772e-05 1.96136433e-04
 2.87886149e-05 1.95054226e-04 2.84530721e-05 1.94702439e-04
 2.00152944e-04 1.96631244e-04 2.82090628e-05 1.96146809e-04
 2.84483428e-05 1.95691312e-04 2.82959124e-05 1.96147283e-04
 2.84412475e-05 1.95697232e-04 2.82892380e-05 1.96145911e-04
 2.84347789e-05 1.95702712e-04 2.82830522e-05 1.96145839e-04
 2.84287939e-05 1.95707833e-04 2.82773679e-05 1.96146570e-04
 2.84233135e-05 1.95712522e-04 2.82720856e-05 1.96147725e-04
 2.84182269e-05 1.95191075e-04 2.84617252e-05 1.95193064e-04
 2.84595114e-05 1.95195261e-04 2.84573151e-05 1.95197227e-04
 2.84552238e-05 1.95199198e-04 2.84532052e-05 1.95201014e-04
 2.84512942e-05 1.95202774e-04 2.81973274e-05 1.96154751e-04
 2.84015122e-05 1.95205911e-04 2.81938212e-05 1.96156656e-04
 2.83980730e-05 1.95208900e-04 2.81906244e-05 1.96158322e-04
 2.81230811e-05 1.96159188e-04 2.81215991e-05 1.96160003e-04
 2.81201843e-05 1.96160789e-04 2.81187815e-05 1.96161518e-04
 2.81175087e-05 1.96162132e-04 2.81162158e-05 1.96162835e-04]","['user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit']","{'x_traj': array([[ 0.99962485,  0.99894022,  0.02738891, ...,  0.16728904,
        -0.09111115,  0.        ],
       [ 0.99962462,  0.99894419,  0.02739755, ...,  0.16728921,
        -0.09109986,  0.        ],
       [ 0.99962438,  0.99894806,  0.02740601, ...,  0.16728938,
        -0.0910888 ,  0.        ],
       ...,
       [ 0.99961452,  0.99910479,  0.02776363, ...,  0.1672955 ,
        -0.09062264,  0.        ],
       [ 0.99961448,  0.99910531,  0.02776488, ...,  0.16729552,
        -0.09062101,  0.        ],
       [ 0.99961445,  0.99910582,  0.02776611, ...,  0.16729554,
        -0.09061942,  0.        ]], shape=(100, 11)), 'u_traj': array([[0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.]]), 'target_traj': array([[0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ]]), 'err': array([0.18933254, 0.18932737, 0.18932229, 0.18931732, 0.18931245,
       0.18930767, 0.18930298, 0.18929839, 0.18929389, 0.18928948,
       0.18928515, 0.18928091, 0.18927676, 0.18927268, 0.18926869,
       0.18926477, 0.18926093, 0.18925717, 0.18925348, 0.18924987,
       0.18924632, 0.18924285, 0.18923944, 0.18923611, 0.18923283,
       0.18922963, 0.18922648, 0.1892234 , 0.18922038, 0.18921742,
       0.18921451, 0.18921167, 0.18920888, 0.18920614, 0.18920346,
       0.18920083, 0.18919826, 0.18919573, 0.18919326, 0.18919083,
       0.18918845, 0.18918612, 0.18918384, 0.18918159, 0.1891794 ,
       0.18917725, 0.18917514, 0.18917307, 0.18917104, 0.18916905,
       0.1891671 , 0.18916519, 0.18916332, 0.18916149, 0.18915969,
       0.18915793, 0.1891562 , 0.1891545 , 0.18915284, 0.18915121,
       0.18914962, 0.18914805, 0.18914652, 0.18914502, 0.18914354,
       0.1891421 , 0.18914068, 0.1891393 , 0.18913794, 0.1891366 ,
       0.1891353 , 0.18913401, 0.18913276, 0.18913153, 0.18913032,
       0.18912914, 0.18912798, 0.18912684, 0.18912573, 0.18912464,
       0.18912357, 0.18912252, 0.18912149, 0.18912048, 0.18911949,
       0.18911852, 0.18911757, 0.18911664, 0.18911573, 0.18911483,
       0.18911396, 0.1891131 , 0.18911226, 0.18911143, 0.18911062,
       0.18910983, 0.18910905, 0.18910829, 0.18910754, 0.18910681])}"
0,fixed_k,iid,100,20,10.617474151254687,"[0.88681092 1.2616585  1.29329973 1.31012973 1.30264041 1.31274776
 1.31067762 1.312536   1.31351778 1.3117836  1.31371389 1.31134319
 1.31183863 1.30961571 1.31196332 1.31043216 1.3120547  1.30983192
 1.31353232 1.31014631 1.31402134 1.3105676  1.31233843 1.31177524
 1.31337815 1.31170205 1.31377142 1.31149592 1.31371389 1.31134319
 1.31416903 1.30864418 1.30992764 1.31191414 1.31188097 1.31235816
 1.31400199 1.31134319 1.3154792  1.30882644 1.31020167 1.31179852
 1.31356021 1.31235816 1.31354453 1.31254638 1.31179849 1.31235816
 1.31354453 1.31254638 1.31179849 1.31235816 1.31354453 1.31254638
 1.31179849 1.31235816 1.31354453 1.31254638 1.31179849 1.31235816
 1.31354453 1.31254638 1.31179849 1.31235816 1.31354453 1.31275868
 1.31169303 1.31275868 1.31169303 1.31275868 1.31169303 1.31275868
 1.31169303 1.31275868 1.31169303 1.31275868 1.31169303 1.31275868
 1.31188097 1.31235816 1.31354453 1.31275868 1.31188097 1.31235816
 1.31354453 1.31275868 1.31188097 1.31235816 1.31382358 1.31235816
 1.31382358 1.31235816 1.31382358 1.31235816 1.31382358 1.31235816
 1.31382358 1.31235816 1.31382358 1.31235816]",0.14316401378669652,0.18918510049606674,0,"[525.9337863  530.65968771 526.33278817 528.01002935 526.62612684
 529.65882886 525.63298587 521.27726469 524.08676967 527.82439254
 527.66143158 523.26320019 526.05362423 526.39751602 532.74133336
 529.46193889 528.46130822 566.00996386 531.70183487 532.66837634
 529.91179936 532.04445634 531.71471786 532.17038978 530.91380559
 536.91142332 556.6894915  575.5263092  533.43685716 534.92530156
 530.34613002 531.6871414  534.81579106 539.33868464 538.272704
 544.35700085 535.32663453 533.45913813 558.18434712 531.56559262
 534.52834673 535.47559772 563.58873751 527.72567328 533.81846938
 527.65153255 527.15824731 527.85255108 537.08624002 529.18048855
 519.23134085 526.68085042 526.78852063 546.14967387 528.32598239
 534.58733857 529.72850204 540.18614255 535.27256567 523.46642129
 526.07114241 523.93389959 517.39227772 517.83599705 521.71763312
 532.15084877 527.74049621 524.49093107 529.73521408 531.53626993
 532.06438292 531.00386821 528.24768703 528.82830147 520.20519599
 518.09274405 502.49707513 515.98843373 523.0423063  517.12660119
 518.77320092 515.53247683 518.39888655 510.40030085 506.33206125
 512.15012092 508.89584981 506.96216617 504.94232867 519.5773337
 515.7132037  512.82885578 509.93290544 513.7085272  517.71731768
 509.34862345 508.03466793 507.03954417 511.79950405 506.63295295]",0,0,"[2.78671318e-04 2.17914669e-04 1.32251623e-04 1.86227656e-04
 2.06825828e-04 1.97307453e-04 2.82205755e-05 1.95539283e-04
 2.88085021e-05 1.95012286e-04 2.88890885e-05 1.94996777e-04
 2.81515216e-05 1.96478870e-04 2.86901959e-05 1.98672115e-04
 3.19779543e-05 1.97315172e-04 3.19192290e-05 1.97988840e-04
 2.80789512e-05 1.97525898e-04 4.50938310e-05 1.95775280e-04
 4.29931034e-05 1.96660284e-04 2.88231943e-05 1.95659120e-04
 2.88351415e-05 1.95040368e-04 2.82573286e-05 1.93953165e-04
 1.29670002e-04 1.95826092e-04 2.82616772e-05 1.96136433e-04
 2.87886149e-05 1.95054226e-04 2.84530721e-05 1.94702439e-04
 2.00152944e-04 1.96631244e-04 2.82090628e-05 1.96146809e-04
 2.84483428e-05 1.95691312e-04 2.82959124e-05 1.96147283e-04
 2.84412475e-05 1.95697232e-04 2.82892380e-05 1.96145911e-04
 2.84347789e-05 1.95702712e-04 2.82830522e-05 1.96145839e-04
 2.84287939e-05 1.95707833e-04 2.82773679e-05 1.96146570e-04
 2.84233135e-05 1.95712522e-04 2.82720856e-05 1.96147725e-04
 2.84182269e-05 1.95191075e-04 2.84617252e-05 1.95193064e-04
 2.84595114e-05 1.95195261e-04 2.84573151e-05 1.95197227e-04
 2.84552238e-05 1.95199198e-04 2.84532052e-05 1.95201014e-04
 2.84512942e-05 1.95202774e-04 2.81973274e-05 1.96154751e-04
 2.84015122e-05 1.95205911e-04 2.81938212e-05 1.96156656e-04
 2.83980730e-05 1.95208900e-04 2.81906244e-05 1.96158322e-04
 2.81230811e-05 1.96159188e-04 2.81215991e-05 1.96160003e-04
 2.81201843e-05 1.96160789e-04 2.81187815e-05 1.96161518e-04
 2.81175087e-05 1.96162132e-04 2.81162158e-05 1.96162835e-04]","['user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit'
 'user_limit' 'user_limit' 'user_limit' 'user_limit' 'user_limit']","{'x_traj': array([[ 0.99962485,  0.99894022,  0.02738891, ...,  0.16728904,
        -0.09111115,  0.        ],
       [ 0.99962462,  0.99894419,  0.02739755, ...,  0.16728921,
        -0.09109986,  0.        ],
       [ 0.99962438,  0.99894806,  0.02740601, ...,  0.16728938,
        -0.0910888 ,  0.        ],
       ...,
       [ 0.99961452,  0.99910479,  0.02776363, ...,  0.1672955 ,
        -0.09062264,  0.        ],
       [ 0.99961448,  0.99910531,  0.02776488, ...,  0.16729552,
        -0.09062101,  0.        ],
       [ 0.99961445,  0.99910582,  0.02776611, ...,  0.16729554,
        -0.09061942,  0.        ]], shape=(100, 11)), 'u_traj': array([[0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.],
       [0., 0.]]), 'target_traj': array([[0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ],
       [0.043, 0.09 ]]), 'err': array([0.18933254, 0.18932737, 0.18932229, 0.18931732, 0.18931245,
       0.18930767, 0.18930298, 0.18929839, 0.18929389, 0.18928948,
       0.18928515, 0.18928091, 0.18927676, 0.18927268, 0.18926869,
       0.18926477, 0.18926093, 0.18925717, 0.18925348, 0.18924987,
       0.18924632, 0.18924285, 0.18923944, 0.18923611, 0.18923283,
       0.18922963, 0.18922648, 0.1892234 , 0.18922038, 0.18921742,
       0.18921451, 0.18921167, 0.18920888, 0.18920614, 0.18920346,
       0.18920083, 0.18919826, 0.18919573, 0.18919326, 0.18919083,
       0.18918845, 0.18918612, 0.18918384, 0.18918159, 0.1891794 ,
       0.18917725, 0.18917514, 0.18917307, 0.18917104, 0.18916905,
       0.1891671 , 0.18916519, 0.18916332, 0.18916149, 0.18915969,
       0.18915793, 0.1891562 , 0.1891545 , 0.18915284, 0.18915121,
       0.18914962, 0.18914805, 0.18914652, 0.18914502, 0.18914354,
       0.1891421 , 0.18914068, 0.1891393 , 0.18913794, 0.1891366 ,
       0.1891353 , 0.18913401, 0.18913276, 0.18913153, 0.18913032,
       0.18912914, 0.18912798, 0.18912684, 0.18912573, 0.18912464,
       0.18912357, 0.18912252, 0.18912149, 0.18912048, 0.18911949,
       0.18911852, 0.18911757, 0.18911664, 0.18911573, 0.18911483,
       0.18911396, 0.1891131 , 0.18911226, 0.18911143, 0.18911062,
       0.18910983, 0.18910905, 0.18910829, 0.18910754, 0.18910681])}"
