mode,seed,K,rho,measurement_noise_std,steps,k_opt_mean,k_opt_var,sigma_min_Ag,kappa_Ag_mean,localness_mean,slack_max,slack_mean,kkt_res_max,eq_res_max,solver_fail_rate,rmse_ee,err_p95,err_max,err_final,success,effort_sum_sq,jerk_sum_sq,jerk_max,u_violation_rate,total_cost,ISE,IAE,solve_ms_mean,solve_ms_total,npz_path
fixed_k,4,20,0.005,0.01,600,20.0,0.0,0.05733282355826834,104.34623457940356,2.5962058635292684,4.514297886611876,0.06693575225453063,20094890.029506892,2.7586331305232353e-05,0.0033333333333333335,0.1510491165827241,0.2605690009555413,0.28734576509847437,0.19357894652798313,0,135.37659233194483,326.2529332208703,1.4146235829031144,0.22333333333333333,0.5867338527810811,8.295472272988738e-05,0.00010676665504671324,59.39029916703779,35634.17950022267,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K020_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed004.npz
fixed_k,0,30,0.005,0.01,600,30.0,0.0,0.020321375075455127,275.6932483953913,3.183552729054228,2.2463941418702182,0.035267135344833216,20068444.465654228,8.821213468031475e-06,0.0,0.06572310867722979,0.11088039016243342,0.1897333195061151,0.052153344365830044,0,179.84109362038555,432.50519856460716,1.414792444509348,0.3416666666666667,0.1529229217693984,3.511846479906529e-05,4.427998815298532e-05,87.87016866709261,52722.101200255565,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K030_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed000.npz
fixed_k,1,30,0.005,0.01,600,30.0,0.0,0.01772105727921793,285.4660932052059,3.2181683501223586,0.7089382430318683,0.02505772407168077,20070273.64064186,7.694424298783304e-06,0.0,0.08797724554354704,0.1156772372050954,0.1848039222842335,0.055448508824536356,0,163.674173443791,383.96005144150894,1.4143176362440895,0.295,0.23826404960522962,4.9527630179737774e-05,6.17890649786061e-05,87.29623616721558,52377.74170032935,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K030_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed001.npz
fixed_k,2,30,0.005,0.01,600,30.0,0.0,0.014401727361209742,284.4607605025045,3.389157409292534,3.3376522654964003,0.05569967210430773,20067006.31521029,8.687476545187168e-06,0.0,0.07187463263218491,0.12751347000630078,0.1965072841060796,0.011949591650449932,0,167.73399010230185,383.9919659882065,1.4143215860135998,0.325,0.17921614352066442,3.8527316371010524e-05,4.886129499153155e-05,88.75083116736884,53250.4987004213,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K030_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed002.npz
fixed_k,3,30,0.005,0.01,600,30.0,0.0,0.022559346672640344,285.32804174145065,3.3020198317151195,3.3327879583663806,0.0489796786836625,20087687.664934546,1.1340477104225828e-05,0.0,0.11690026951269122,0.16765607782060196,0.2083899951450773,0.10673819347465492,0,165.45852039495637,393.18773620424173,1.4146221931646934,0.30833333333333335,0.3847376075647646,6.694116472870062e-05,8.42543342629216e-05,87.84569883428048,52707.41930056829,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K030_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed003.npz
fixed_k,4,30,0.005,0.01,600,30.0,0.0,0.02385575683494704,287.6028072475066,3.2628100259077035,0.19877174806651116,0.02341952414135837,20081865.49931192,1.3179839786315498e-05,0.0,0.09908485959335064,0.16036648951855606,0.18075376050906805,0.13922130485813186,0,170.31419084330832,396.8415495090794,1.4145345271685243,0.30333333333333334,0.2879000323949509,5.4154072491999996e-05,6.92552517720944e-05,87.35604299940557,52413.62579964334,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K030_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed004.npz
fixed_k,0,40,0.005,0.01,600,40.0,0.0,0.00013986548337615955,6499.690314016668,3.5759143055620037,1.2093071359835528,0.02366397054311216,20075822.117388967,2.550385622358152e-05,0.0,0.06579988175101745,0.11153403291946944,0.18933254054304896,0.055730560899991836,0,185.83362291051827,420.37882193442346,1.4145600444662367,0.385,0.1608592046861417,3.438817528111274e-05,4.314037915149736e-05,127.78853216703283,76673.1193002197,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K040_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed000.npz
fixed_k,1,40,0.005,0.01,600,40.0,0.0,0.0002627373499455921,7079.779859861018,3.6136252109916427,2.034982122361355,0.027749660543695605,20069705.970577158,3.108187383696756e-05,0.0,0.05893649494312419,0.0980729138346294,0.18553052858704108,0.08132430173552302,0,183.1802362238132,411.22015066903907,1.414511486049888,0.33166666666666667,0.14512463493934602,3.089282783095396e-05,3.8562775799803015e-05,127.23853166641977,76343.11899985187,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K040_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed001.npz
fixed_k,2,40,0.005,0.01,600,40.0,0.0,0.00027365380059152217,6705.909102322807,3.636198501924003,0.832566295476295,0.023556949702432717,20074214.596398164,2.4502077942482204e-05,0.0,0.05967052458580317,0.0974587337603017,0.1969218743027255,0.018917880598890005,0,187.19251619298063,413.6586392228849,1.4144682444206103,0.38333333333333336,0.1472026700955757,3.095376031848348e-05,3.856260104626871e-05,128.02551050078668,76815.306300472,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K040_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed002.npz
fixed_k,3,40,0.005,0.01,600,40.0,0.0,0.0001462240973566568,6115.2626384255145,3.6416223599818114,2.175023517391068,0.05304600048130769,20079894.750722222,1.167970599323205e-05,0.0,0.0958997912643796,0.13657724363338383,0.20105928380349283,0.10683431788812116,0,177.83447984326955,421.6504379780693,1.41442130355726,0.34833333333333333,0.28716191060616486,5.435375072867675e-05,6.65575626770639e-05,125.48749483578528,75292.49690147117,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K040_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed003.npz
fixed_k,4,40,0.005,0.01,600,40.0,0.0,0.0003005334068480396,5456.601127263606,3.5760740752661233,4.5493264746804325,0.04083196316724559,20070888.24664245,3.1801705281533536e-05,0.0,0.08821256710963715,0.1289699010555507,0.18075376050906805,0.12190645822991295,0,185.91061296158685,433.1105384024321,1.414522462678583,0.36833333333333335,0.24393777434995237,4.735772992910514e-05,6.331464651554226e-05,127.22515500082712,76335.09300049627,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K040_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed004.npz
