mode,seed,K,rho,steps,k_opt_mean,k_opt_var,sigma_min_Ag,kappa_Ag_mean,localness_mean,slack_max,slack_mean,kkt_res_max,eq_res_max,solver_fail_rate,rmse_ee,err_p95,err_max,err_final,success,effort_sum_sq,jerk_sum_sq,jerk_max,u_violation_rate,total_cost,ISE,IAE,solve_ms_mean,solve_ms_total,npz_path
adaptive_rho,0,40,0.1,200,69.4,7367.6399999999985,1.449226414161568e-05,162676.3801665845,1.2120348566212011,0.014484370476871294,0.0003576026005452508,20058453.945410807,4.5280444544793135e-05,0.025,0.06551282846572173,0.1417221132996877,0.18933254054304896,0.0160568774216476,0,2.571633686527013,5.350805557030096,0.7693358363658619,0.0,0.03712026773421523,9.336458141947609e-06,1.191792447145246e-05,240.99932849989273,48199.865699978545,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.1_Kmin40_Kmax320_Kstep1_gmin1e-06_seed000.npz
adaptive_rho,1,40,0.1,200,63.8,6097.56,4.6398351123315273e-07,515057.673618239,1.096687830050765,0.016235122796140318,0.00038439240014592725,20050927.241724223,5.4494870470225784e-05,0.04,0.05779702158948815,0.12820908677080164,0.1845795350613701,0.012600403414253041,0,1.27872218228158,2.201368633352767,0.3978152430835472,0.0,0.029091411869127646,8.013920751368939e-06,1.018026308050103e-05,222.5461830003769,44509.23660007538,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.1_Kmin40_Kmax320_Kstep1_gmin1e-06_seed001.npz
adaptive_rho,2,40,0.1,200,63.8,6097.56,7.961935645013993e-06,134110.6571902138,1.3886351972819437,0.01702480967322119,0.0005821285093656561,20056785.663657285,5.609429773748399e-05,0.065,0.06254971687485289,0.11615005771923553,0.1965072841060796,0.013195027019931726,0,6.513702759118034,12.272070635761885,1.0534431300164557,0.015,0.0355844710556867,8.788734875584677e-06,1.1380583182725789e-05,239.1302975002327,47826.05950004654,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.1_Kmin40_Kmax320_Kstep1_gmin1e-06_seed002.npz
adaptive_rho,3,40,0.1,200,70.8,7675.36,2.4823508167015306e-05,164086.77909146372,1.223429991687144,0.005974705844092813,0.00033167993652291985,20057645.848551523,1.7763416922443332e-05,0.04,0.05624937512900346,0.12339952794204267,0.2005980452050341,0.015999317710237822,0,3.6497274828006554,6.926401366556248,1.0268110495389327,0.005,0.02858740215843017,7.585740593021786e-06,9.563795044922265e-06,229.21592300321208,45843.18460064242,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.1_Kmin40_Kmax320_Kstep1_gmin1e-06_seed003.npz
adaptive_rho,4,40,0.1,200,61.0,5439.0,1.977866550015462e-05,117663.1477825293,1.2144742487580964,0.014564741698609879,0.00039667997351646155,20053975.928511295,4.102173312647069e-05,0.06,0.053349449673917644,0.11885689731567652,0.18075376050906805,0.015343563311907248,0,2.471272625957543,4.560197442717508,0.8039597802033649,0.005,0.026004943328777258,7.338175570598424e-06,9.251580880863552e-06,207.5639389990829,41512.78779981658,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.1_Kmin40_Kmax320_Kstep1_gmin1e-06_seed004.npz
adaptive_rho,0,40,0.2,200,108.6,14502.039999999995,2.6448604973676765e-07,1091766.0731764885,1.2862321658809597,0.045449028012057024,0.0007154453426895078,20051891.311668303,4.993153475153977e-05,0.05,0.061836154606029176,0.12297645370655584,0.18933254054304896,0.015102497946109218,0,3.0563493131399935,6.759589785466595,0.8861661924812987,0.01,0.03382262761041408,8.730280324523606e-06,1.1240691133264679e-05,368.4874375004438,73697.48750008876,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.2_Kmin40_Kmax320_Kstep1_gmin1e-06_seed000.npz
adaptive_rho,1,40,0.2,200,112.8,15084.159999999998,4.6398351123315273e-07,830376.4410414796,1.2021112503339044,0.004458473718485936,0.00020471868754007097,20050927.241724223,1.2586534259597469e-05,0.03,0.0535776534673926,0.12820908677080164,0.1845795350613701,0.015023638401650734,0,1.6119314998881942,3.278842375808344,0.5564931743846683,0.0,0.025473124289455133,7.160909728288334e-06,8.982536610862185e-06,383.4391974998289,76687.83949996578,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.2_Kmin40_Kmax320_Kstep1_gmin1e-06_seed001.npz
adaptive_rho,2,40,0.2,200,112.8,15084.159999999998,2.71747264344476e-07,1030271.0202091414,1.3109834963862224,0.03927278107737428,0.0005031249755334384,20053329.3959007,0.00011143696234995914,0.04,0.050228363075054114,0.11684025415226135,0.1965072841060796,0.015318569451190821,0,3.189008702779135,6.65633480791025,0.9730654066760099,0.015,0.02375355552235275,6.565508316999007e-06,8.25903987601229e-06,352.9148314977647,70582.96629955294,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.2_Kmin40_Kmax320_Kstep1_gmin1e-06_seed002.npz
adaptive_rho,3,40,0.2,200,114.2,15270.360000000004,2.578707401148784e-07,1126894.9998003466,1.2868041180367737,0.04497755950842729,0.0005799019831896,20053994.547169033,0.00012721207527530685,0.045,0.05326383151152017,0.12730817702739036,0.2005980452050341,0.01533997539325956,0,2.438553094805205,5.163893542369582,0.8682869300616856,0.0,0.02590516886467121,6.956707689146093e-06,8.754407905772483e-06,401.3712115029921,80274.24230059842,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.2_Kmin40_Kmax320_Kstep1_gmin1e-06_seed003.npz
adaptive_rho,4,40,0.2,200,110.0,14700.0,1.4471129270804855e-05,368525.08715421945,1.289177469086145,0.012377042142105638,0.0002591028590317943,20053975.928511295,3.405495422552704e-05,0.03,0.05052274523825626,0.11885689731567652,0.18075376050906805,0.015470326562284753,0,2.763675997724329,6.025796655990104,0.8039597802033649,0.005,0.023764678394460382,6.755479422063574e-06,8.456939242829134e-06,339.4564850011375,67891.2970002275,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.2_Kmin40_Kmax320_Kstep1_gmin1e-06_seed004.npz
adaptive_rho,0,40,0.3,200,136.6,17716.440000000002,2.6448604973676765e-07,1324536.847583882,1.3056312173332105,0.0027304634151697864,0.00018251769701116045,20051807.88549077,9.229637378934575e-06,0.015,0.057298809970787054,0.1169728188932697,0.18933254054304896,0.015169583331443756,0,2.6963582924123153,5.495149633118745,0.884286303178397,0.0,0.029479541980388813,7.978656304095324e-06,1.0220260553766441e-05,416.68622850294923,83337.24570058985,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.3_Kmin40_Kmax320_Kstep1_gmin1e-06_seed000.npz
adaptive_rho,1,40,0.3,200,136.6,17716.44,4.6398351123315273e-07,929394.3543373339,1.225910104213732,0.05993962509514282,0.0005895835284813535,20050927.241724223,0.00020890505845182038,0.02,0.05268617421422368,0.12820908677080164,0.1845795350613701,0.01508082207658701,0,1.3987698109358675,2.6260734049774275,0.3978152430835472,0.0,0.0246938957882979,7.020915993684986e-06,8.78742550090212e-06,417.54105749947485,83508.21149989497,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.3_Kmin40_Kmax320_Kstep1_gmin1e-06_seed001.npz
adaptive_rho,2,40,0.3,200,149.2,18651.36,2.71747264344476e-07,1874198.9223634303,1.436786215241013,0.0017231920803146357,0.0001725197119653569,20053329.3959007,5.377111266015759e-06,0.005,0.05552120128741898,0.1172199198427292,0.1965072841060796,0.0151513153152865,0,4.106922480599201,7.002438256738138,1.0805098260531987,0.0,0.029227649430081784,7.55576986029733e-06,9.599081869793934e-06,425.94190350035205,85188.38070007041,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.3_Kmin40_Kmax320_Kstep1_gmin1e-06_seed002.npz
adaptive_rho,3,40,0.3,200,152.0,18816.0,2.578707401148784e-07,1438951.1467359953,1.351720425243854,0.005207470004674309,0.0002015290872916152,20053994.547169033,2.3592606270838573e-05,0.03,0.05186416939066224,0.11636670365250167,0.2005980452050341,0.015289529753702133,0,2.63019315939911,5.790909828127068,0.8682869300616856,0.005,0.02509360721186198,6.743310785542423e-06,8.531608296434464e-06,454.9782315004268,90995.64630008535,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.3_Kmin40_Kmax320_Kstep1_gmin1e-06_seed003.npz
adaptive_rho,4,40,0.3,200,136.6,17716.44,1.4471129270804855e-05,509046.4537075765,1.3148845914919665,0.003266066709407623,0.00021149501837997383,20053975.928511295,9.50473363811445e-06,0.03,0.0504754325908626,0.11885689731567652,0.18075376050906805,0.015021838112733825,0,2.495520422328057,5.124048458162355,0.8039597802033649,0.005,0.02370516614173236,6.745512309141824e-06,8.48956746143283e-06,436.30753649777034,87261.50729955407,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.3_Kmin40_Kmax320_Kstep1_gmin1e-06_seed004.npz
adaptive_rho,0,40,0.4,200,166.0,19404.0,2.6448604973676765e-07,1462525.1552115383,1.3566227551122176,0.002617706641746531,0.00017328782821598478,20051807.88549077,7.648883243016337e-06,0.01,0.057411237005192815,0.1169728188932697,0.18933254054304896,0.015285205699576365,0,3.4742084182837027,7.640663367098304,0.884286303178397,0.005,0.029567475273317764,7.982330252976e-06,1.0241920379373512e-05,548.4017065001535,109680.3413000307,logs/reacher_cdc_adapt_rho_sweep_kmin_40\run_adaptive_rho_K040_rho0.4_Kmin40_Kmax320_Kstep1_gmin1e-06_seed000.npz
