file,mode,noise,K,rho,cost,rmse,success,slack,sigma,solve_ms,sse,reach_time,reach_hit
run_adaptive_rho_K020_rho0.6_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.01,20.0,0.6,0.5867338527810811,0.1510491165827241,0.0,4.514297886611876,0.05733282355826834,59.536370332934894,0.12777728544419953,600.0,0.0
run_adaptive_rho_K020_rho0.9_noise0.005_Kmin20_Kmax200_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.005,20.0,0.9,0.3959779836089243,0.12179913840843246,0.0,2.300750953947148,0.0563126439515651,66.43421333215277,0.08208148306259436,600.0,0.0
run_adaptive_rho_K020_rho0.9_noise0.005_Kmin20_Kmax200_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.005,20.0,0.9,0.48398561194275963,0.1377027119094542,0.0,1.4438261418854332,0.06052834267428387,66.74873616624002,0.11891321081340551,600.0,0.0
run_adaptive_rho_K020_rho0.9_noise0.005_Kmin20_Kmax200_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.005,20.0,0.9,0.6424422402836281,0.15910288480962753,0.0,3.0826201774354423,0.06455869911504242,64.92636199768943,0.12864870433616066,600.0,0.0
run_adaptive_rho_K020_rho0.9_noise0.005_Kmin20_Kmax200_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.005,20.0,0.9,0.5751397280422827,0.14973309698937337,0.0,3.2348039752722912,0.05279590278325473,65.66357516635132,0.08548296220201061,600.0,0.0
run_adaptive_rho_K020_rho0.9_noise0.005_Kmin20_Kmax200_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.005,20.0,0.9,0.3435511192836851,0.11309345282015437,0.0,3.6641924723017105,0.06797955939492954,65.94308250021034,0.10444843757926506,600.0,0.0
run_adaptive_rho_K020_rho0.9_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.01,20.0,0.9,0.32489537789288825,0.10816973999934831,0.0,1.679374850527509,0.05893951241963263,59.72324033287199,0.06857857168521016,600.0,0.0
run_adaptive_rho_K020_rho0.9_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.01,20.0,0.9,0.246825234296033,0.0935336119166554,0.0,1.9497264292311376,0.04588037642461997,60.544426499982364,0.11624000726294201,600.0,0.0
run_adaptive_rho_K020_rho0.9_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.01,20.0,0.9,0.5799562641591419,0.1506705530103601,0.0,3.3943764268470327,0.06201121786069191,60.51697166529872,0.11872773852317782,600.0,0.0
run_adaptive_rho_K020_rho0.9_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.01,20.0,0.9,0.7030348535450969,0.16463567926005726,0.0,2.7075430276833514,0.06753368050023185,60.33279850167067,0.09974237395196146,600.0,0.0
run_adaptive_rho_K020_rho0.9_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.01,20.0,0.9,0.5867338527810811,0.1510491165827241,0.0,4.514297886611876,0.05733282355826834,59.62131749896798,0.12777728544419953,600.0,0.0
run_adaptive_rho_K020_rho1.5_noise0.005_Kmin20_Kmax200_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.005,20.0,1.5,0.3959779836089243,0.12179913840843246,0.0,2.300750953947148,0.0563126439515651,64.43909716569276,0.08208148306259436,600.0,0.0
run_adaptive_rho_K020_rho1.5_noise0.005_Kmin20_Kmax200_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.005,20.0,1.5,0.48398561194275963,0.1377027119094542,0.0,1.4438261418854332,0.06052834267428387,65.90031866469265,0.11891321081340551,600.0,0.0
