mode,seed,K,rho,steps,k_opt_mean,k_opt_var,sigma_min_Ag,kappa_Ag_mean,localness_mean,slack_max,slack_mean,kkt_res_max,eq_res_max,solver_fail_rate,rmse_ee,err_p95,err_max,err_final,success,effort_sum_sq,jerk_sum_sq,jerk_max,u_violation_rate,total_cost,ISE,IAE,solve_ms_mean,solve_ms_total,npz_path
adaptive_rho,0,20,0.1,200,20.0,0.0,0.07489331558289312,89.94041070722959,1.1935243586483046,0.021824095106530245,0.0012108376795599185,20059179.678500183,6.830603976412417e-05,0.09,0.11483048070236204,0.1806830966436796,0.1910817309505226,0.12058063005932064,0,12.957277335198334,34.412175617842635,1.295964766088892,0.025,0.10929008521886012,2.2426919009607487e-05,2.8711385188480687e-05,92.9393764998531,18587.87529997062,logs/reacher_cdc_adapt_rho_seed10_Kmin20\run_adaptive_rho_K020_rho0.1_Kmin20_Kmax320_Kstep1_gmin1e-06_seed000.npz
adaptive_rho,1,20,0.1,200,20.0,0.0,0.054002204225293976,90.56585639304708,1.9451313764935616,2.788701222613793,0.020901865554313014,20057217.601592086,0.0003055630273587136,0.05,0.09897826001048479,0.16110613673722643,0.18508329007727697,0.11560526621216016,0,28.22087350407846,67.72399205434665,1.4141613885751914,0.11,0.08832079281694093,1.896299524821499e-05,2.31040140993494e-05,89.22364900092361,17844.729800184723,logs/reacher_cdc_adapt_rho_seed10_Kmin20\run_adaptive_rho_K020_rho0.1_Kmin20_Kmax320_Kstep1_gmin1e-06_seed001.npz
adaptive_rho,2,20,0.1,200,20.0,0.0,0.07948741712459753,94.36038993946215,1.5978530610604396,0.2920529560706383,0.0028919039362508823,20059926.608395725,0.0001034232360514392,0.1,0.10825809649918924,0.16159097781008616,0.1965072841060796,0.09348804940632517,0,23.84337393530956,65.17766376616302,1.3557985374892367,0.085,0.10055649340710204,1.9931059846112362e-05,2.5250211591898778e-05,90.09654200315708,18019.308400631417,logs/reacher_cdc_adapt_rho_seed10_Kmin20\run_adaptive_rho_K020_rho0.1_Kmin20_Kmax320_Kstep1_gmin1e-06_seed002.npz
adaptive_rho,3,20,0.1,200,20.0,0.0,0.06560160516027391,93.38075188198755,1.7117842122877465,0.30901973921558823,0.009834521147171527,20098560.280392647,0.00011109224345657601,0.115,0.15698725717307618,0.20665390985757692,0.20838994865883428,0.120168263980238,0,22.024394898825655,58.09592020971067,1.4144547669323462,0.085,0.20574845093755487,3.040721400263897e-05,3.922635399747999e-05,86.34692649851786,17269.385299703572,logs/reacher_cdc_adapt_rho_seed10_Kmin20\run_adaptive_rho_K020_rho0.1_Kmin20_Kmax320_Kstep1_gmin1e-06_seed003.npz
adaptive_rho,4,20,0.1,200,20.0,0.0,0.0695269239276218,90.19373317992489,1.407355614854757,0.021187228655897297,0.0016050489008362287,20056819.050302926,6.955837180132614e-05,0.11,0.10990902505717146,0.14147594724301432,0.18075376050906805,0.07893146990301848,0,17.200760807127473,45.614079265319944,1.3626919096345538,0.025,0.10113629237323281,2.1695172891416134e-05,2.7329943801183042e-05,89.83944149920717,17967.888299841434,logs/reacher_cdc_adapt_rho_seed10_Kmin20\run_adaptive_rho_K020_rho0.1_Kmin20_Kmax320_Kstep1_gmin1e-06_seed004.npz
adaptive_rho,5,20,0.1,200,20.0,0.0,0.0761011102126346,93.09993434058197,1.4580068561956236,1.27034037226021,0.013788634918978209,20056310.90661089,5.058922294060747e-05,0.09,0.10578604049699256,0.1557766742007599,0.18032128630000863,0.09336495522435438,0,18.805084657829454,44.125291764065295,1.0934456907620982,0.065,0.09567391787624772,2.056966927358244e-05,2.607838198031337e-05,92.04828050045762,18409.656100091524,logs/reacher_cdc_adapt_rho_seed10_Kmin20\run_adaptive_rho_K020_rho0.1_Kmin20_Kmax320_Kstep1_gmin1e-06_seed005.npz
adaptive_rho,6,20,0.1,200,20.0,0.0,0.06600060359625064,109.19916657384536,1.320010157020078,0.040224459218558786,0.0021447025952045767,20059417.167172514,0.00011383526251091526,0.14,0.11846366857417238,0.1783820142557324,0.19058321738565628,0.072602044662525,0,12.361268321592625,30.25449834520368,1.114177916194375,0.03,0.11993220488252787,2.2813593947624166e-05,2.947026794505366e-05,90.38622350170044,18077.24470034009,logs/reacher_cdc_adapt_rho_seed10_Kmin20\run_adaptive_rho_K020_rho0.1_Kmin20_Kmax320_Kstep1_gmin1e-06_seed006.npz
adaptive_rho,7,20,0.1,200,20.0,0.0,0.05683735173741927,99.70543920273569,1.8160857769439367,1.3331247557641244,0.028115644527633404,20095249.22453308,9.181284263773274e-05,0.1,0.11458916033377978,0.18333851517345584,0.19864229059682412,0.09918347177637403,0,23.91100753478384,56.16901676010374,1.2730320680416198,0.095,0.1149248743317538,2.1784703040427575e-05,2.8339880450277248e-05,91.37214149814099,18274.428299628198,logs/reacher_cdc_adapt_rho_seed10_Kmin20\run_adaptive_rho_K020_rho0.1_Kmin20_Kmax320_Kstep1_gmin1e-06_seed007.npz
adaptive_rho,8,20,0.1,200,20.0,0.0,0.07960330441416484,91.05858032748934,1.4153844092410313,0.03087916934097379,0.0020322422250708223,20056785.451658726,0.00010831879106254284,0.145,0.10962308912237231,0.1522399627316328,0.18784995195697984,0.09113252899911589,0,16.94814748383849,41.28806760498897,1.0878065952373097,0.04,0.100748234739581,2.147232711470702e-05,2.784734476240768e-05,99.84483250445919,19968.96650089184,logs/reacher_cdc_adapt_rho_seed10_Kmin20\run_adaptive_rho_K020_rho0.1_Kmin20_Kmax320_Kstep1_gmin1e-06_seed008.npz
adaptive_rho,9,20,0.1,200,20.0,0.0,0.06834673854706466,97.73928872064967,1.668967193088054,0.9601931454510597,0.011268102578262584,20057626.76063382,0.0003697103881086725,0.12,0.10150694825467163,0.1596411810512743,0.1845092985691772,0.06207405214826239,0,22.807766907148178,59.70114666329581,1.1038659856907342,0.07,0.08941397572026456,1.837224569030273e-05,2.345829683969668e-05,101.66833449795377,20333.666899590753,logs/reacher_cdc_adapt_rho_seed10_Kmin20\run_adaptive_rho_K020_rho0.1_Kmin20_Kmax320_Kstep1_gmin1e-06_seed009.npz
