N_loc,0.2,0.3,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.8,1.0,2.0,5.0
100,68.47,103.3075,153.8275,176.52,201.565,226.8725,256.2525,283.96,315.26,383.4525,580.0575719649562,198.2636815920398,180.0
200,68.47,103.3075,154.18,176.5775,201.565,226.8725,256.3375,283.96,315.245,383.4525,580.0575719649562,198.2636815920398,180.0
500,68.47,103.3075,154.18,176.2925,201.565,226.8725,256.3375,284.5,315.5525,384.435,580.0575719649562,198.2636815920398,180.0
1000,68.47,103.3075,154.18,176.2925,201.565,226.685,256.355,284.9825,315.245,383.585,580.0575719649562,198.2636815920398,180.0
2000,68.47,103.3075,154.18,176.2925,201.565,226.8725,256.74,283.96,315.245,383.81,580.0575719649562,198.2636815920398,180.0
10000,68.47,103.2425,154.18,176.45,201.565,226.8,256.3375,283.5575,315.1275,383.4525,580.0575719649562,198.2636815920398,180.0
20000,68.475,103.3075,154.18,176.2925,201.565,226.8725,256.36,283.96,315.245,383.4525,580.0575719649562,198.2636815920398,180.0
30000,68.47,103.3075,154.18,176.2925,201.565,226.8725,256.2025,283.96,315.7825,383.245,580.0575719649562,198.2636815920398,180.0
