file,K,seed,total_cost,rmse_ee,ISE,IAE,sigma_min_all,solve_ms_mean,solve_ms_p95,solve_ms_max,sigma_Mk_min,sigma_Mk_mean,sigma_Mk_p10,slack_inf_max,slack_inf_mean,slack_violation_rate,kkt_max,eq_max,status_fail_count
run_fixedk_K710_seed003.npz,710,3,0.16254060717369595,0.1285545077324665,2.449595300623402e-05,3.2343680990297456e-05,10.617474151254688,62.31493999483064,90.19788993755355,158.8405000511557,0.1888396147175695,0.22283087352680991,0.20842450055749343,8.139920684575447,0.41852494820684855,0.955,20212035.502232347,7.886604869239674e-05,7
run_fixedk_K710_seed004.npz,710,4,0.21217539304525804,0.14924177711500028,2.8310708218237587e-05,3.5535612306833455e-05,10.617474151254688,60.77377299661748,91.39834486413744,102.67069982364774,0.18899920267028164,0.22102854126438076,0.20390711268131823,4.503879737478193,0.3193694768998762,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K760_seed000.npz,760,0,0.13415897122325518,0.11973136335059652,2.3630099274399745e-05,3.06243072224506e-05,10.617474151254688,60.281774008180946,89.93199518881738,91.66370006278157,0.17890820941435612,0.22074032337166904,0.20301200302781955,9.640730223882578,0.20369201064298564,0.94,20139373.71624967,1.2381148584657265e-05,1
run_fixedk_K760_seed001.npz,760,1,0.1816732529086088,0.1362811815735321,2.560755551179275e-05,3.23757296535129e-05,10.617474151254688,62.57244101492688,92.38828497473149,103.27280010096729,0.17846824033646994,0.22052553915190556,0.20554950102453695,5.934055809615319,0.39444762015342966,0.83,20232995.196330972,5.979458474251655e-05,6
run_fixedk_K760_seed002.npz,760,2,0.1889150734466135,0.14141760532643638,2.689792650832441e-05,3.2472045097744065e-05,10.617474151254688,60.00187350786291,89.39960007555783,101.01270000450313,0.1914314863006343,0.21959824906718975,0.204516082377876,5.660999785461257,0.268352590006849,0.9,20380094.28461979,8.504793601468385e-05,7
run_fixedk_K760_seed003.npz,760,3,0.16254060717369595,0.1285545077324665,2.449595300623402e-05,3.2343680990297456e-05,10.617474151254688,61.526532009011135,89.39290508860721,103.92589983530343,0.1888396147175695,0.22283087352680991,0.20842450055749343,8.139920684575447,0.41852494820684855,0.955,20212035.502232347,7.886604869239674e-05,7
run_fixedk_K760_seed004.npz,760,4,0.20089198341165476,0.1445808613517809,2.7537244200519077e-05,3.49924614511299e-05,10.617474151254688,62.72734449477866,94.61411987431347,143.25419999659061,0.18899920267028164,0.22111368752445404,0.20411857514471826,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K810_seed000.npz,810,0,0.13415897122325518,0.11973136335059652,2.3630099274399745e-05,3.06243072224506e-05,10.617474151254688,59.69197248574346,87.88252492668107,96.23270016163588,0.17890820941435612,0.22074032337166904,0.20301200302781955,9.640730223882578,0.20369201064298564,0.94,20139373.71624967,1.2381148584657265e-05,1
run_fixedk_K810_seed001.npz,810,1,0.18198530954009937,0.13630239156630303,2.5609672012368124e-05,3.2378657529852e-05,10.617474151254688,64.38768150284886,95.78291001962496,241.771399974823,0.17846824033646994,0.22052553915190556,0.20554950102453695,5.934055809615319,0.3953828896566439,0.83,20232995.196330972,5.979458474251655e-05,5
run_fixedk_K810_seed002.npz,810,2,0.1889150734466135,0.14141760532643638,2.689792650832441e-05,3.2472045097744065e-05,10.617474151254688,59.51330449664965,88.77998501993714,98.23620016686618,0.1914314863006343,0.21959824906718975,0.204516082377876,5.660999785461257,0.268352590006849,0.9,20380094.28461979,8.504793601468385e-05,7
run_fixedk_K810_seed003.npz,810,3,0.16254060717369595,0.1285545077324665,2.449595300623402e-05,3.2343680990297456e-05,10.617474151254688,62.64946849667467,91.90061507979406,160.70230002515018,0.1888396147175695,0.22283087352680991,0.20842450055749343,8.139920684575447,0.41852494820684855,0.955,20212035.502232347,7.886604869239674e-05,7
run_fixedk_K810_seed004.npz,810,4,0.16550400691448006,0.13337008925981567,2.5393394417153457e-05,3.242370899011232e-05,10.617474151254688,66.01198200369254,100.26976510416715,264.9989000055939,0.18899920267028164,0.2202589594113872,0.20413023826754062,3.8498089964498807,0.23334689513261114,0.93,20179516.922324304,3.3603151571407575e-05,3
run_fixedk_K860_seed000.npz,860,0,0.13415897122325518,0.11973136335059652,2.3630099274399745e-05,3.06243072224506e-05,10.617474151254688,61.06182650197297,89.36179500306024,105.44529999606311,0.17890820941435612,0.22074032337166904,0.20301200302781955,9.640730223882578,0.20369201064298564,0.94,20139373.71624967,1.2381148584657265e-05,1
run_fixedk_K860_seed001.npz,860,1,0.1816732529086088,0.1362811815735321,2.560755551179275e-05,3.23757296535129e-05,10.617474151254688,65.78365149558522,97.8348800563253,147.41290011443198,0.17846824033646994,0.22052553915190556,0.20554950102453695,5.934055809615319,0.39444762015342966,0.83,20232995.196330972,5.979458474251655e-05,6
run_fixedk_K860_seed002.npz,860,2,0.1889150734466135,0.14141760532643638,2.689792650832441e-05,3.2472045097744065e-05,10.617474151254688,59.54604799975641,89.26254004472867,96.02049994282424,0.1914314863006343,0.21959824906718975,0.204516082377876,5.660999785461257,0.268352590006849,0.9,20380094.28461979,8.504793601468385e-05,7
run_fixedk_K860_seed003.npz,860,3,0.16254060717369595,0.1285545077324665,2.449595300623402e-05,3.2343680990297456e-05,10.617474151254688,62.89345699362457,91.75440506078301,127.73289997130632,0.1888396147175695,0.22283087352680991,0.20842450055749343,8.139920684575447,0.41852494820684855,0.955,20212035.502232347,7.886604869239674e-05,7
run_fixedk_K860_seed004.npz,860,4,0.20089198341165476,0.1445808613517809,2.7537244200519077e-05,3.49924614511299e-05,10.617474151254688,59.84303698525764,91.23610013630241,150.74909990653396,0.18899920267028164,0.22111368752445404,0.20411857514471826,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K910_seed000.npz,910,0,0.13415897122325518,0.11973136335059652,2.3630099274399745e-05,3.06243072224506e-05,10.617474151254688,60.693008998641744,88.95861491328105,132.40400003269315,0.17890820941435612,0.22074032337166904,0.20301200302781955,9.640730223882578,0.20369201064298564,0.94,20139373.71624967,1.2381148584657265e-05,1
run_fixedk_K910_seed001.npz,910,1,0.1816732529086088,0.1362811815735321,2.560755551179275e-05,3.23757296535129e-05,10.617474151254688,63.561240495182574,91.3402550620958,121.59159989096224,0.17846824033646994,0.22052553915190556,0.20554950102453695,5.934055809615319,0.39444762015342966,0.83,20232995.196330972,5.979458474251655e-05,6
run_fixedk_K910_seed002.npz,910,2,0.1889150734466135,0.14141760532643638,2.689792650832441e-05,3.2472045097744065e-05,10.617474151254688,61.00214099511504,89.7118649445474,211.3332999870181,0.1914314863006343,0.21959824906718975,0.204516082377876,5.660999785461257,0.268352590006849,0.9,20380094.28461979,8.504793601468385e-05,7
run_fixedk_K910_seed003.npz,910,3,0.16254060717369595,0.1285545077324665,2.449595300623402e-05,3.2343680990297456e-05,10.617474151254688,61.10742849879898,89.20604006852955,100.40199989452958,0.1888396147175695,0.22283087352680991,0.20842450055749343,8.139920684575447,0.41852494820684855,0.955,20212035.502232347,7.886604869239674e-05,7
run_fixedk_K910_seed004.npz,910,4,0.20089198341165476,0.1445808613517809,2.7537244200519077e-05,3.49924614511299e-05,10.617474151254688,60.104820501292124,93.12016484327614,101.69450007379055,0.18899920267028164,0.22111368752445404,0.20411857514471826,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K960_seed000.npz,960,0,0.13415897122325518,0.11973136335059652,2.3630099274399745e-05,3.06243072224506e-05,10.617474151254688,62.79958950006403,91.04288497474045,125.14950009062886,0.17890820941435612,0.22074032337166904,0.20301200302781955,9.640730223882578,0.20369201064298564,0.94,20139373.71624967,1.2381148584657265e-05,1
run_fixedk_K960_seed001.npz,960,1,0.1816732529086088,0.1362811815735321,2.560755551179275e-05,3.23757296535129e-05,10.617474151254688,64.2692549887579,94.15584999369456,212.3921997845173,0.17846824033646994,0.22052553915190556,0.20554950102453695,5.934055809615319,0.39444762015342966,0.83,20232995.196330972,5.979458474251655e-05,6
run_fixedk_K960_seed002.npz,960,2,0.1889150734466135,0.14141760532643638,2.689792650832441e-05,3.2472045097744065e-05,10.617474151254688,59.626588496612385,90.41916009737179,96.64999996311963,0.1914314863006343,0.21959824906718975,0.204516082377876,5.660999785461257,0.268352590006849,0.9,20380094.28461979,8.504793601468385e-05,7
run_fixedk_K960_seed003.npz,960,3,0.16254060717369595,0.1285545077324665,2.449595300623402e-05,3.2343680990297456e-05,10.617474151254688,63.238435994135216,95.76905500143765,109.15709985420108,0.1888396147175695,0.22283087352680991,0.20842450055749343,8.139920684575447,0.41852494820684855,0.955,20212035.502232347,7.886604869239674e-05,7
run_fixedk_K960_seed004.npz,960,4,0.20089198341165476,0.1445808613517809,2.7537244200519077e-05,3.49924614511299e-05,10.617474151254688,59.66532049467787,91.03060996858402,96.65450011380017,0.18899920267028164,0.22111368752445404,0.20411857514471826,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
