mode,seed,K,rho,target_mode,steps,k_opt_mean,k_opt_var,sigma_min_Ag,kappa_Ag_mean,localness_mean,slack_max,slack_mean,kkt_res_max,eq_res_max,solver_fail_rate,rmse_ee,err_p95,err_max,err_final,success,tracking_rmse,tracking_phase_lag_steps,tracking_phase_lag_rad,tracking_phase_corr,tracking_amp_ratio,effort_sum_sq,jerk_sum_sq,jerk_max,u_violation_rate,total_cost,ISE,IAE,solve_ms_mean,solve_ms_total,npz_path
adaptive_rho,0,40,0.002,waypoint,400,40.0,0.0,7.654798558867977e-05,16137.780330669819,1.081844513258889,0.044560108946805135,0.0005156964200955221,20058453.945410807,0.00015003884998370076,0.0375,0.053783917119974836,0.10821925998925237,0.18933254054304896,0.025382762375241192,0,0.053783917119974836,0.0,0.0,-inf,41781697039.03187,5.611854943042111,11.997462964420837,0.8034989351052544,0.0025,0.05024690260324903,1.6111873033940024e-05,2.1846115842467252e-05,139.8179202474421,55927.168098976836,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.002_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed000.npz
adaptive_rho,1,40,0.002,waypoint,400,40.0,0.0,0.0001161711938202013,13449.95124206969,1.0619304556480083,0.00947694200194122,0.0004605826411703672,20055057.97168011,2.880669299798526e-05,0.07,0.04417825685020932,0.09605913503371001,0.1845795350613701,0.027972513352757838,0,0.04417825685020932,0.0,0.0,-inf,26463804656.970432,5.232951279977741,10.665028696912607,0.803559796325898,0.0025,0.035184557626395094,1.3635171809862e-05,1.8597348331141378e-05,140.44768225110602,56179.07290044241,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.002_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed001.npz
adaptive_rho,2,40,0.002,waypoint,400,40.0,0.0,7.427913291403798e-05,21904.116341532488,1.1731716914798742,0.024981977873058406,0.0004347161787002676,20056785.663657285,7.521443510815423e-05,0.05,0.049640066143981434,0.10522816262974397,0.1965072841060796,0.029341243789907885,0,0.049640066143981434,0.0,0.0,-inf,31256875801.077026,8.609497912446248,19.675138206400245,1.262649351355708,0.01,0.04425176651818077,1.332296582956645e-05,1.75385771261054e-05,137.77091874857433,55108.36749942973,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.002_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed002.npz
adaptive_rho,3,40,0.002,waypoint,400,40.0,0.0,9.43220370722327e-05,16144.083509450438,1.069124929889355,0.032686430718761615,0.0005134451417538793,20057645.848551523,0.00011972799516794984,0.045,0.04584308455715892,0.09906670313488705,0.2005980452050341,0.025377382430691056,1,0.04584308455715892,0.0,0.0,-inf,30035857507.769386,6.239548375255373,12.457620971427652,1.0268110495389327,0.0025,0.037929362309945834,1.4157634348665598e-05,1.9366707187437195e-05,140.8386117478949,56335.44469915796,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.002_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed003.npz
adaptive_rho,4,40,0.002,waypoint,400,40.0,0.0,5.8845438750685675e-05,19584.362474262052,1.2149233183465873,0.03828746231780477,0.0006990898430170104,20053975.928511295,0.00011035035747965098,0.065,0.040501535388070074,0.09372909818317152,0.18075376050906805,0.02559658359778144,0,0.040501535388070074,0.0,0.0,-inf,24056659436.454693,7.191225842202568,14.962603364963885,1.0666975781789316,0.0075,0.03158764954034436,1.10038809244747e-05,1.4121711135524535e-05,139.34097024961375,55736.3880998455,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.002_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed004.npz
adaptive_rho,5,40,0.002,waypoint,400,40.0,0.0,0.00013541701957304895,14025.748944940186,1.177745542706316,0.08272985383646916,0.0007245831920643328,20053774.23447387,0.0002474316529244681,0.0425,0.04752359856496967,0.10112246758634932,0.18032804779153147,0.025391065871082724,1,0.04752359856496967,0.0,0.0,-inf,35240559591.47081,8.796799500724546,20.575106772316662,0.9923374975214263,0.005,0.04022254996193789,1.4660763659961151e-05,1.9374436273726504e-05,138.13461449957686,55253.84579983074,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.002_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed005.npz
adaptive_rho,6,40,0.002,waypoint,400,40.0,0.0,0.0001241307683865675,14713.377248347573,1.029749324570933,0.025916745536370297,0.0003760613902441236,20058720.65503464,0.00011656099578716279,0.035,0.05776228782030507,0.10853673006855705,0.19056018734854613,0.03034235812724898,0,0.05776228782030507,0.0,0.0,-inf,47547715451.940994,4.506948835346924,10.018011470215464,0.8866906546557339,0.0,0.05703063900822977,1.789930998774047e-05,2.4335537417252315e-05,136.10063925472787,54440.25570189115,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.002_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed006.npz
adaptive_rho,7,40,0.002,waypoint,400,40.0,0.0,0.0001106049886372912,14512.418017684477,1.0945878059795957,0.007101092099467432,0.00038133723818486065,20055346.54972298,2.6086086687105926e-05,0.05,0.041226384691333114,0.08061695364748199,0.18291799181937143,0.030319261100127497,0,0.041226384691333114,0.0,0.0,-inf,26270645014.309143,5.723000854551067,12.19860492206152,0.7857828204807483,0.0025,0.03140146369364159,1.2684305321868492e-05,1.7278619464999122e-05,138.10790000163252,55243.160000653006,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.002_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed007.npz
adaptive_rho,8,40,0.002,waypoint,400,40.0,0.0,0.00010059314739718385,16556.756148729128,1.1190528373748818,0.0145023025653642,0.0004615222649251153,20054863.718892325,3.7281279645026575e-05,0.0575,0.046729723016533956,0.1051324684281212,0.18784995195697984,0.030816624255085093,0,0.046729723016533956,0.0,0.0,-inf,32904088596.688614,4.833170624138402,10.429849894926924,0.6545533142543551,0.0,0.03892643076961438,1.2994532502682262e-05,1.7342950114619837e-05,135.34534275328042,54138.13710131217,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.002_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed008.npz
adaptive_rho,9,40,0.002,waypoint,400,40.0,0.0,9.914242600158878e-05,19307.94849539804,1.0780199436315936,0.14090554403599964,0.0009961026850579167,20056445.386717718,0.0009462215347738563,0.06,0.046754078644957314,0.10399979279439382,0.1845092985691772,0.029043287233172968,0,0.046754078644957314,0.0,0.0,-inf,31165554749.79641,4.849467509738158,9.666017172330847,0.9802572416810325,0.0,0.03879650213394863,1.3097411953344536e-05,1.727021549310515e-05,136.46245774929412,54584.98309971765,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.002_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed009.npz
