rho,runs,median_k_opt_mean,median_k_opt_var,median_sigma_min_Ag,median_slack_max,median_slack_mean,median_total_cost,median_mean_solve_time_ms,p10_total_cost,p90_total_cost
0.05,5,42.4,378.23999999999984,1.1889141740675789e-05,0.009697655382923486,0.0003206851655813668,0.056526824174031834,140.165536000859,0.04548234041501682,0.058504080375533875
0.1,5,49.6,1443.8400000000006,1.133074393259462e-06,0.014092122822620422,0.00035434847797935433,0.05402059233576196,150.64804500056198,0.04547603167639126,0.05841590633967407
0.2,5,69.6,3859.8399999999992,1.6930067244583443e-07,0.0115434978232015,0.0003417449535419401,0.039454008297672656,181.88721300059115,0.03813337055157562,0.04731512227231053
