mode,seed,K,rho,target_mode,steps,k_opt_mean,k_opt_var,sigma_min_Ag,kappa_Ag_mean,localness_mean,slack_max,slack_mean,kkt_res_max,eq_res_max,solver_fail_rate,rmse_ee,err_p95,err_max,err_final,success,tracking_rmse,tracking_phase_lag_steps,tracking_phase_lag_rad,tracking_phase_corr,tracking_amp_ratio,effort_sum_sq,jerk_sum_sq,jerk_max,u_violation_rate,total_cost,ISE,IAE,solve_ms_mean,solve_ms_total,npz_path
fixed_k,0,40,0.005,circle,200,40.0,0.0,0.00014669030923362446,10659.215887672275,1.3805134361531735,0.006868792697681492,0.0003943940064895994,20052868.958028547,2.381342027394621e-05,0.015,0.08271728374812407,0.15161701422560706,0.17187974613665766,0.05456312471152368,0,0.08271728374812407,63.0,6.300000000000001,0.35448904494550504,3.442744072549795,9.108288943858351,20.773463531276473,0.989721238488892,0.01,0.06058582522123618,1.3307509079189729e-05,1.63485406364984e-05,129.58538850129116,25917.077700258233,logs/reacher/circle_case_seed0_omega010/fixed_k40\run_fixed_k_circle_K040_rho0.005_Kmin40_Kmax40_Kstep1_gmin1e-06_seed000.npz
