K,runs,median_sigma_min_Ag,median_kappa_Ag,median_localness,median_slack_max,median_kkt_max,median_rmse_ee,success_rate,median_total_cost,median_jerk_sum_sq,median_solve_ms,median_k_opt_mean
40.0,1,0.00014669030923362446,10659.215887672275,1.3805134361531735,0.006868792697681492,20052868.958028547,0.08271728374812407,0.0,0.06058582522123618,20.773463531276473,129.58538850129116,40.0
