file,K,seed,total_cost,rmse_ee,ISE,IAE,sigma_min_all,solve_ms_mean,solve_ms_p95,solve_ms_max,sigma_Mk_min,sigma_Mk_mean,sigma_Mk_p10,slack_inf_max,slack_inf_mean,slack_violation_rate,kkt_max,eq_max,status_fail_count
run_fixedk_K210_seed004.npz,210,4,0.2008919834116547,0.1445808613517809,2.753724420051908e-05,3.49924614511299e-05,10.617474151254688,62.328898491105065,97.30365010909736,121.67689995840192,0.1889992026702816,0.221113687524454,0.2041185751447182,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K260_seed004.npz,260,4,0.2008919834116547,0.1445808613517809,2.753724420051908e-05,3.49924614511299e-05,10.617474151254688,60.15629600267857,91.98443999048322,107.06990002654491,0.1889992026702816,0.221113687524454,0.2041185751447182,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K310_seed004.npz,310,4,0.2008919834116547,0.1445808613517809,2.753724420051908e-05,3.49924614511299e-05,10.617474151254688,61.64544750703499,93.85174494236708,185.0938000716269,0.1889992026702816,0.221113687524454,0.2041185751447182,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K360_seed004.npz,360,4,0.2008919834116547,0.1445808613517809,2.753724420051908e-05,3.49924614511299e-05,10.617474151254688,60.80340699409135,91.14234487060456,124.50190004892649,0.1889992026702816,0.221113687524454,0.2041185751447182,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K410_seed004.npz,410,4,0.2008919834116547,0.1445808613517809,2.753724420051908e-05,3.49924614511299e-05,10.617474151254688,60.18223749473691,91.1204399424605,101.92080005072056,0.1889992026702816,0.221113687524454,0.2041185751447182,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K460_seed004.npz,460,4,0.2008919834116547,0.1445808613517809,2.753724420051908e-05,3.49924614511299e-05,10.617474151254688,60.53012299351394,91.9419000390917,154.05910019762814,0.1889992026702816,0.221113687524454,0.2041185751447182,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K510_seed004.npz,510,4,0.2008919834116547,0.1445808613517809,2.753724420051908e-05,3.49924614511299e-05,10.617474151254688,59.81525250244886,89.94474997743964,103.69069990701972,0.1889992026702816,0.221113687524454,0.2041185751447182,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K560_seed004.npz,560,4,0.2008919834116547,0.1445808613517809,2.753724420051908e-05,3.49924614511299e-05,10.617474151254688,60.61272048857063,91.745000006631,120.96329987980424,0.1889992026702816,0.221113687524454,0.2041185751447182,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K610_seed004.npz,610,4,0.1830946271121461,0.1392057954403397,2.6439770258531784e-05,3.3529199856496326e-05,10.617474151254688,59.82729599578306,90.28883998980746,103.7452998571098,0.1889992026702816,0.2197392343378821,0.2045219183387247,4.515756799113763,0.2574327197081016,0.93,20219721.218092542,3.4171025383487205e-05,3
run_fixedk_K660_seed004.npz,660,4,0.1665907586203327,0.1347132554525245,2.63602979735848e-05,3.3769798018363306e-05,10.617474151254688,62.934427502332255,93.19745019311084,103.1978998798877,0.1889992026702816,0.2208292463276208,0.2050656927534049,4.552844580043525,0.1697161673457108,0.89,20188233.208453637,1.1448741365702672e-05,2
run_fixedk_K710_seed004.npz,710,4,0.212175393045258,0.1492417771150002,2.8310708218237587e-05,3.5535612306833455e-05,10.617474151254688,60.77377299661748,91.39834486413744,102.67069982364774,0.1889992026702816,0.2210285412643807,0.2039071126813182,4.503879737478193,0.3193694768998762,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K760_seed004.npz,760,4,0.2008919834116547,0.1445808613517809,2.753724420051908e-05,3.49924614511299e-05,10.617474151254688,62.72734449477866,94.61411987431347,143.2541999965906,0.1889992026702816,0.221113687524454,0.2041185751447182,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K810_seed004.npz,810,4,0.16550400691448,0.1333700892598156,2.5393394417153457e-05,3.242370899011232e-05,10.617474151254688,66.01198200369254,100.26976510416716,264.9989000055939,0.1889992026702816,0.2202589594113872,0.2041302382675406,3.8498089964498807,0.2333468951326111,0.93,20179516.922324304,3.360315157140757e-05,3
run_fixedk_K860_seed004.npz,860,4,0.2008919834116547,0.1445808613517809,2.753724420051908e-05,3.49924614511299e-05,10.617474151254688,59.84303698525764,91.2361001363024,150.74909990653396,0.1889992026702816,0.221113687524454,0.2041185751447182,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K910_seed004.npz,910,4,0.2008919834116547,0.1445808613517809,2.753724420051908e-05,3.49924614511299e-05,10.617474151254688,60.10482050129213,93.12016484327614,101.69450007379056,0.1889992026702816,0.221113687524454,0.2041185751447182,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
run_fixedk_K960_seed004.npz,960,4,0.2008919834116547,0.1445808613517809,2.753724420051908e-05,3.49924614511299e-05,10.617474151254688,59.66532049467787,91.03060996858402,96.65450011380015,0.1889992026702816,0.221113687524454,0.2041185751447182,4.503879737478193,0.3163405212329898,0.93,20219721.218092542,3.2360404746015534e-05,4
