rho,runs,median_sigma_min_Ag,median_kappa_Ag,median_localness,median_slack_max,median_kkt_max,median_rmse_ee,success_rate,median_total_cost,median_jerk_sum_sq,median_solve_ms,median_k_opt_mean
0.6,1,2.6448604973676765e-07,1904002.463062925,1.5299185711402328,0.004223431419573143,20049781.433668986,0.05945762398561528,0.0,0.03211106076398716,16.33894810324111,413.7924929970177,161.8
