mode,seed,K,rho,steps,k_opt_mean,k_opt_var,sigma_min_Ag,kappa_Ag_mean,localness_mean,slack_max,slack_mean,kkt_res_max,eq_res_max,solver_fail_rate,rmse_ee,err_p95,err_max,err_final,success,effort_sum_sq,jerk_sum_sq,jerk_max,u_violation_rate,total_cost,ISE,IAE,solve_ms_mean,solve_ms_total,npz_path
adaptive_rho,0,40,0.1,200,75.0,8575.0,1.449226414161568e-05,199016.22580762222,1.1696674239460554,0.007997094123651589,0.00028642924121533735,20058453.945410807,2.3500722767871586e-05,0.04,0.06555766448699418,0.1417221132996877,0.18933254054304896,0.014806846711597238,0,1.8447646009509868,3.5469355667646605,0.6543341832142328,0.0,0.037004718500514594,9.375153671440999e-06,1.1913690794567711e-05,271.4260340022156,54285.20680044312,logs/reacher_cdc_adapt_rho_seed10_Kmin40\run_adaptive_rho_K040_rho0.1_Kmin40_Kmax320_Kstep1_gmin1e-06_seed000.npz
adaptive_rho,1,40,0.1,200,70.8,7675.36,4.6398351123315273e-07,550193.8481888592,1.1160512652586656,0.016235122796140318,0.0004104015708237496,20050927.241724223,5.4494870470225784e-05,0.035,0.05783523098324548,0.12820908677080164,0.1845795350613701,0.015003797964815577,0,1.1940433989871766,2.000974789991443,0.3978152430835472,0.0,0.02908288500510397,8.043585439963888e-06,1.0179660106753384e-05,253.28670800023247,50657.34160004649,logs/reacher_cdc_adapt_rho_seed10_Kmin40\run_adaptive_rho_K040_rho0.1_Kmin40_Kmax320_Kstep1_gmin1e-06_seed001.npz
adaptive_rho,2,40,0.1,200,65.2,6420.96,7.961935645013993e-06,139231.43260582868,1.3295201431801302,0.01702480967322119,0.0005041304277512135,20056785.663657285,5.609429773748399e-05,0.055,0.06272557589275896,0.11615005771923553,0.1965072841060796,0.01516792873235854,0,4.321484677826318,7.344480842553921,0.7153999825609928,0.01,0.035543315045893725,8.95456738906838e-06,1.158066939097972e-05,238.06269149878062,47612.538299756125,logs/reacher_cdc_adapt_rho_seed10_Kmin40\run_adaptive_rho_K040_rho0.1_Kmin40_Kmax320_Kstep1_gmin1e-06_seed002.npz
adaptive_rho,3,40,0.1,200,66.6,6740.44,2.2898788353342273e-05,151102.2150675954,1.224525709092934,0.025915352204768052,0.0006976410790339765,20057645.848551523,8.913903798945498e-05,0.07,0.05634360540254035,0.12339952794204267,0.2005980452050341,0.015700198904119392,0,3.6255450889342855,6.8330822894681305,1.0268110495389327,0.005,0.02861354869335652,7.642385664066076e-06,9.629724702788535e-06,210.5079415004002,42101.58830008004,logs/reacher_cdc_adapt_rho_seed10_Kmin40\run_adaptive_rho_K040_rho0.1_Kmin40_Kmax320_Kstep1_gmin1e-06_seed003.npz
adaptive_rho,4,40,0.1,200,62.4,5770.2400000000025,1.6769070123618028e-05,128910.40363583359,1.2591835896524273,0.10582805466824471,0.0009961806778042922,20053975.928511295,0.00036526808614088075,0.075,0.055155267076990575,0.11885689731567652,0.18075376050906805,0.014876258223390428,0,3.2115657902177004,6.209154341243197,0.8039597802033649,0.005,0.027870255248589382,7.963265100776361e-06,1.0151344188195855e-05,210.11394650122384,42022.78930024477,logs/reacher_cdc_adapt_rho_seed10_Kmin40\run_adaptive_rho_K040_rho0.1_Kmin40_Kmax320_Kstep1_gmin1e-06_seed004.npz
adaptive_rho,5,40,0.1,200,63.8,6097.559999999999,1.8638897194960412e-05,137353.56364610142,1.1114086396671174,0.006755949807890474,0.0002857244540760187,20053774.23447387,2.4402155475510915e-05,0.035,0.05808189259040977,0.12855849527339003,0.18032804779153147,0.015400743816984015,0,1.2124824909421923,2.488405895053986,0.4931482693501162,0.0,0.029382209815494085,8.093708668659156e-06,1.0168918371361702e-05,208.64133050112287,41728.26610022457,logs/reacher_cdc_adapt_rho_seed10_Kmin40\run_adaptive_rho_K040_rho0.1_Kmin40_Kmax320_Kstep1_gmin1e-06_seed005.npz
adaptive_rho,6,40,0.1,200,59.6,5103.839999999999,1.4680348633137218e-05,117137.84727094125,1.166983096409075,0.025916745536370297,0.000522073217430437,20058720.65503464,0.00011656099578716279,0.06,0.0650307894812816,0.14004086273216543,0.19056018734854613,0.0157692367688828,0,2.99459628401024,6.743306021533824,0.948928588667858,0.0,0.03687622494503966,9.132233008745153e-06,1.1792353547657227e-05,185.18908800004283,37037.817600008566,logs/reacher_cdc_adapt_rho_seed10_Kmin40\run_adaptive_rho_K040_rho0.1_Kmin40_Kmax320_Kstep1_gmin1e-06_seed006.npz
adaptive_rho,7,40,0.1,200,69.4,7367.6399999999985,2.3784855601900376e-05,153937.37899092314,1.2001211931561309,0.02400521760101495,0.00045761573466515047,20055346.54972298,6.825500818031653e-05,0.065,0.04955807863559238,0.12468031009769653,0.18291799181937143,0.0154071137482674,0,1.8690789928575895,3.5295485786103167,0.562490553940697,0.0,0.022513570127678587,6.440009208648581e-06,8.047271250769961e-06,228.1863084997167,45637.26169994334,logs/reacher_cdc_adapt_rho_seed10_Kmin40\run_adaptive_rho_K040_rho0.1_Kmin40_Kmax320_Kstep1_gmin1e-06_seed007.npz
adaptive_rho,8,40,0.1,200,79.2,9439.360000000002,8.317003673110881e-06,253353.31837812773,1.1270878094064833,0.021752346005434943,0.0003076192230656661,20054863.718892325,6.076797296650723e-05,0.02,0.05786778144256638,0.13777795348180524,0.18784995195697984,0.015537917322910821,0,1.1563865205512638,2.560409843389049,0.6235723656241773,0.0,0.029222351353080593,7.755829095436839e-06,9.815949444323878e-06,236.1810739984503,47236.21479969006,logs/reacher_cdc_adapt_rho_seed10_Kmin40\run_adaptive_rho_K040_rho0.1_Kmin40_Kmax320_Kstep1_gmin1e-06_seed008.npz
adaptive_rho,9,40,0.1,200,62.4,5770.24,1.6121880323927826e-05,130809.16486694216,1.171634475353487,0.015689191283486066,0.00040710156176580677,20056445.386717718,4.8580433890874306e-05,0.035,0.06212234508914216,0.1278429047469236,0.1845092985691772,0.015645879440596932,0,2.7208484224572005,5.1473780297244724,0.9472492471750729,0.0,0.033714193852340764,8.933214097916724e-06,1.1534048230479853e-05,207.80547249654774,41561.09449930955,logs/reacher_cdc_adapt_rho_seed10_Kmin40\run_adaptive_rho_K040_rho0.1_Kmin40_Kmax320_Kstep1_gmin1e-06_seed009.npz
