mode,seed,K,rho,steps,k_opt_mean,k_opt_var,sigma_min_Ag,kappa_Ag_mean,localness_mean,slack_max,slack_mean,kkt_res_max,eq_res_max,solver_fail_rate,rmse_ee,err_p95,err_max,err_final,success,effort_sum_sq,jerk_sum_sq,jerk_max,u_violation_rate,total_cost,ISE,IAE,solve_ms_mean,solve_ms_total,npz_path
adaptive_rho,0,40,0.3,200,152.0,18816.0,2.6448604973676765e-07,1380015.0685451343,1.367652525633105,0.012490402595790885,0.00029478493923053273,20051807.88549077,3.608822607764817e-05,0.02,0.0571103079012015,0.1169728188932697,0.18933254054304896,0.0051585269053751005,0,3.4400647807658915,7.182576732932512,0.884286303178397,0.0,0.029489834429506,7.816373756883576e-06,1.0036647209968177e-05,451.5477105003083,90309.54210006166,logs/reacher_cdc_adapt_rho_sweep_quik_Kmin_40\run_adaptive_rho_K040_rho0.3_Kmin40_Kmax320_Kstep1_gmin1e-06_seed000.npz
adaptive_rho,1,40,0.3,200,138.0,17836.0,4.6398351123315273e-07,905047.750190939,1.2147215071623085,0.007377621657493441,0.00022835429404487949,20050927.241724223,2.1222562276858677e-05,0.015,0.053033166706899004,0.1261230870759251,0.1845795350613701,0.01520722412665832,0,1.3509647675903704,2.924419832035957,0.4727834528237962,0.0,0.024941871568404803,7.087712824687561e-06,8.853606452674311e-06,421.5965234997566,84319.30469995132,logs/reacher_cdc_adapt_rho_sweep_quik_Kmin_40\run_adaptive_rho_K040_rho0.3_Kmin40_Kmax320_Kstep1_gmin1e-06_seed001.npz
adaptive_rho,2,40,0.3,200,147.8,18563.159999999996,2.71747264344476e-07,1864921.4729627124,1.4286008943582897,0.0017231920803146357,0.00015788104107071694,20053329.3959007,5.377111266015759e-06,0.0,0.05551662005780703,0.1172199198427292,0.1965072841060796,0.01538387560580743,0,4.0420818131654475,6.932734885099747,1.0805098260531987,0.0,0.02921050715630158,7.5520585129932464e-06,9.585747485663576e-06,488.51070299890125,97702.14059978025,logs/reacher_cdc_adapt_rho_sweep_quik_Kmin_40\run_adaptive_rho_K040_rho0.3_Kmin40_Kmax320_Kstep1_gmin1e-06_seed002.npz
adaptive_rho,3,40,0.3,200,153.4,18892.44,2.578707401148784e-07,1253427.9447943396,1.463853961599226,0.01250053956045364,0.0005603349688868365,20053994.547169033,5.210097975443456e-05,0.07,0.05269319784936657,0.11636670365250167,0.2005980452050341,0.029830579742384584,1,4.535986445048611,9.939507945558557,0.9052159557473078,0.005,0.026383394309653883,6.910205317762586e-06,9.25705221997467e-06,424.23579849884845,84847.15969976969,logs/reacher_cdc_adapt_rho_sweep_quik_Kmin_40\run_adaptive_rho_K040_rho0.3_Kmin40_Kmax320_Kstep1_gmin1e-06_seed003.npz
adaptive_rho,4,40,0.3,200,145.0,18375.0,1.4471129270804855e-05,558689.7747295904,1.337212423670271,0.001150276509194621,0.00014298982925288527,20053975.928511295,3.205104773787053e-06,0.0,0.050328534547815634,0.11885689731567652,0.18075376050906805,0.015544124761449818,0,2.6994212138802727,5.690849002847026,0.8039597802033649,0.005,0.023621120974439656,6.701512680208238e-06,8.415344459459874e-06,397.9786145000253,79595.72290000506,logs/reacher_cdc_adapt_rho_sweep_quik_Kmin_40\run_adaptive_rho_K040_rho0.3_Kmin40_Kmax320_Kstep1_gmin1e-06_seed004.npz
adaptive_rho,0,40,0.6,200,276.6,10268.44,2.6448604973676765e-07,2324963.727461922,1.5200332027895036,0.0006283592540252035,0.0001234360228006814,20051807.88549077,2.5003864666274736e-06,0.0,0.04744619694255812,0.11295217329018663,0.18933254054304896,0.0018772419248066457,1,2.0491832388287072,3.265408952358451,0.6125865634158889,0.0,0.021486431217092136,5.071854807052545e-06,6.602893720650328e-06,676.3676360007958,135273.52720015915,logs/reacher_cdc_adapt_rho_sweep_quik_Kmin_40\run_adaptive_rho_K040_rho0.6_Kmin40_Kmax320_Kstep1_gmin1e-06_seed000.npz
adaptive_rho,1,40,0.6,200,278.0,9996.0,4.6398351123315273e-07,1583581.3796268553,1.4540898370171471,0.0014399408483048745,0.00013882185018438707,20050927.241724223,5.370701741783703e-06,0.0,0.05023872956064706,0.12820908677080164,0.1845795350613701,0.0019133822891078292,1,1.5328435959718125,3.107214191166388,0.7390518847577384,0.0,0.022866917310588625,5.0873708360877936e-06,6.407943196449919e-06,702.8152285009855,140563.0457001971,logs/reacher_cdc_adapt_rho_sweep_quik_Kmin_40\run_adaptive_rho_K040_rho0.6_Kmin40_Kmax320_Kstep1_gmin1e-06_seed001.npz
adaptive_rho,2,40,0.6,200,266.8,12065.76,2.71747264344476e-07,2700725.2976702,1.5406114668745903,0.0017231920803146357,0.0001561865705648099,20053329.3959007,5.377111266015759e-06,0.005,0.056133845965720394,0.1172199198427292,0.1965072841060796,0.0018379560447790134,1,3.6345347160802945,6.529814838073452,1.0805098260531987,0.0,0.02934739811300394,6.776031755612982e-06,8.88471288066704e-06,821.5906375012128,164318.12750024255,logs/reacher_cdc_adapt_rho_sweep_quik_Kmin_40\run_adaptive_rho_K040_rho0.6_Kmin40_Kmax320_Kstep1_gmin1e-06_seed002.npz
adaptive_rho,3,40,0.6,200,262.6,12777.240000000002,2.578707401148784e-07,2348065.579602397,1.503527619997328,0.024378045213218145,0.00026721974069080406,20053994.547169033,7.851430810977528e-05,0.01,0.052026522471195574,0.11579227506084087,0.2005980452050341,0.001884895090189628,1,2.796783575622435,5.5978559566152235,1.2074828144323968,0.005,0.025326181865339328,5.939201500956473e-06,7.74795214293558e-06,729.2488860010053,145849.77720020106,logs/reacher_cdc_adapt_rho_sweep_quik_Kmin_40\run_adaptive_rho_K040_rho0.6_Kmin40_Kmax320_Kstep1_gmin1e-06_seed003.npz
adaptive_rho,4,40,0.6,200,262.6,12777.24,3.712019638696315e-06,1331796.3363159618,1.4882297890001177,0.0036906078740807815,0.00015570903163249127,20053975.928511295,1.650463340326267e-05,0.005,0.052281975683466986,0.12253690452811468,0.18075376050906805,0.0014588592016595474,1,2.9181472048891264,6.075271571102004,0.7491187162559102,0.0,0.025096045456778644,6.333542053730415e-06,8.105452132073288e-06,765.3007789995172,153060.15579990344,logs/reacher_cdc_adapt_rho_sweep_quik_Kmin_40\run_adaptive_rho_K040_rho0.6_Kmin40_Kmax320_Kstep1_gmin1e-06_seed004.npz
