K,seed,step,solve_time_ms,sigma_min_Mk,slack_inf,K_opt,solver_status
160,0,68,247.6788000203669,0.4352766582380871,0.00010518729457575613,160.0,optimal
160,0,69,131.36520003899932,0.4309787886269544,9.935678125130561e-05,160.0,optimal
160,0,70,201.37350005097687,0.4411975722594815,0.00011567943136205197,160.0,optimal
160,0,71,117.08100000396371,0.4222794902280663,0.0001272984077637701,160.0,optimal
160,0,72,104.79440004564822,0.4490934577323701,0.00015462318354516193,160.0,optimal
160,0,73,129.64530009776354,0.43444368727499,0.00015267947568521202,160.0,optimal
160,0,74,139.00469988584518,0.4048392773130327,0.00013802043638751037,160.0,optimal
160,0,75,111.64630018174648,0.40437177042598954,0.0001613390262793515,160.0,optimal
160,0,76,87.10359991528094,0.3927708348086152,0.00014779041598390026,160.0,optimal
160,0,77,152.17119990848005,0.39856718544710873,0.00012071446477266844,160.0,optimal
160,0,78,101.83720011264086,0.35971031353041666,0.00012261210430197718,160.0,optimal
160,0,79,125.95569994300604,0.392372655193724,0.00011858536218738153,160.0,optimal
160,0,80,107.75689990259707,0.4334181086543372,0.00014031496846409047,160.0,optimal
160,0,81,245.41789991781116,0.4234657388597316,0.00010556298656848007,160.0,optimal
160,0,82,97.63099998235703,0.4392419956030962,0.00013995452244419592,160.0,optimal
160,0,83,198.35270009934902,0.4373128077130714,0.00012783400563587524,160.0,optimal
160,0,84,90.19770007580519,0.43603332162372765,0.00011316047812162514,160.0,optimal
160,0,85,104.09880010411143,0.42320081333049275,7.275269283548276e-05,160.0,optimal
160,0,86,202.19510002061725,0.4453095228854285,0.00011196546691674384,160.0,optimal
160,0,87,165.50019988790154,0.42264015125465254,0.00010792042889578467,160.0,optimal
160,0,88,254.69249999150634,0.43812749747493174,0.00012100856090947255,160.0,optimal
160,0,89,155.19830002449453,0.4371521845806851,9.732804381605175e-05,160.0,optimal
160,0,90,102.87390020675957,0.4456292574542962,0.00011200918007783303,160.0,optimal
160,0,91,90.1089000981301,0.4348751394621569,9.52363520868889e-05,160.0,optimal
160,0,92,89.6198998671025,0.4338932826786944,9.414860990929015e-05,160.0,optimal
160,0,93,92.3213001806289,0.4603285248165945,8.442622423693557e-05,160.0,optimal
160,0,94,86.65559999644756,0.43650193985642355,8.566803843450442e-05,160.0,optimal
160,0,95,75.84259985014796,0.4486693317616813,0.00010210654114879659,160.0,optimal
160,0,96,132.93839991092682,0.44413363263608696,0.00010613304835921131,160.0,optimal
160,0,97,79.00699996389449,0.45398599325055455,8.077644223622972e-05,160.0,optimal
160,0,98,75.52950014360249,0.43261663912728715,0.0001034444985002547,160.0,optimal
160,0,99,179.64999983087182,0.42879494906747495,6.740149571593046e-05,160.0,optimal
160,0,100,66.2410999648273,0.4459282512037637,0.00010360571362609693,160.0,optimal
160,0,101,174.00499992072582,0.42787478698575077,0.0001078993851957754,160.0,optimal
160,0,102,249.44790010340512,0.43914211685666915,8.247532769703093e-05,160.0,optimal
160,0,103,424.55420014448464,0.4542182043160002,5.814122522641262e-05,160.0,optimal
160,0,104,82.30119990184903,0.424221593804323,9.957345545240384e-05,160.0,optimal
160,0,105,264.77320003323257,0.45271718019186846,5.968371467626681e-05,160.0,optimal
160,0,106,395.85410011932254,0.43716504587666466,8.10578479162844e-05,160.0,optimal
160,0,107,323.7586999312043,0.44955589559385833,0.00010337664235297899,160.0,optimal
160,0,108,237.51910007558763,0.43393169751991095,0.0001050818233080015,160.0,optimal
160,0,109,405.7288998737931,0.4259091367343552,8.745735542617403e-05,160.0,optimal
160,0,110,289.70799990929663,0.42181026918232445,4.3889685841904996e-05,160.0,optimal
160,0,111,327.0854000002146,0.4170695713694878,0.00010030699794815698,160.0,optimal
160,0,112,311.3124000374228,0.4034169899380467,8.945326823413063e-05,160.0,optimal
160,0,113,548.7569998949766,0.3906364007453767,0.00010520848750700288,160.0,optimal
160,0,114,350.67859990522265,0.3964831997395104,8.867888250818909e-05,160.0,optimal
160,0,115,412.5314000993967,0.4006286456901922,6.469672128582065e-05,160.0,optimal
160,0,116,341.34860010817647,0.4066857890649534,4.3273476028259146e-05,160.0,optimal
160,0,117,468.6022999230772,0.407749704434701,0.00010577567483358774,160.0,optimal
160,0,118,268.85829982347786,0.4129924985351347,9.014311134621295e-05,160.0,optimal
160,0,119,257.0028000045568,0.4044984332809071,0.00010252769594054425,160.0,optimal
160,0,120,464.32500006631017,0.41046638421913106,8.810043674829276e-05,160.0,optimal
160,0,121,438.51440004073083,0.4167840718415355,8.673031749947877e-05,160.0,optimal
160,0,122,467.7551998756826,0.41799926451570374,9.919168048153651e-05,160.0,optimal
160,0,123,283.918600063771,0.41751250299793197,4.8630062603623715e-05,160.0,optimal
160,0,124,340.4703000560403,0.40616879602349204,0.00010026924740262367,160.0,optimal
160,0,125,351.61429992876947,0.4018433681663478,9.510608194590521e-05,160.0,optimal
160,0,126,356.7822000477463,0.40225341871235093,9.116718464802912e-05,160.0,optimal
160,0,127,317.44529982097447,0.4163854157553356,9.873231211982131e-05,160.0,optimal
160,0,128,524.7331999707967,0.4349561787144685,0.00010553394312835704,160.0,optimal
160,0,129,326.4794999267906,0.409863309312837,0.00010541124844737316,160.0,optimal
160,0,130,176.96340009570122,0.4193108894265335,0.00010137020212452565,160.0,optimal
160,0,131,294.55599980428815,0.426861281910453,5.345150526602982e-05,160.0,optimal
160,0,132,529.6066999435425,0.40727306404745084,6.765737255292967e-05,160.0,optimal
160,0,133,527.5038999971002,0.41725323545512877,5.425555969291731e-05,160.0,optimal
160,0,134,505.6563999969512,0.4225285098192811,9.28037199650138e-05,160.0,optimal
160,0,135,306.9048000033945,0.42307044668557914,0.0001047480483890338,160.0,optimal
160,0,136,403.5885001067072,0.41599673730024866,0.00010693379739528705,160.0,optimal
160,0,137,404.1478999424726,0.4251257723418834,0.00010677644932905174,160.0,optimal
160,0,138,623.1517000123858,0.4240258792066178,0.00011748513673209475,160.0,optimal_inaccurate
160,0,139,312.7035000361502,0.4320958430872967,6.993968222012312e-05,160.0,optimal
160,0,140,637.9106999374926,0.4239430093780299,0.0013988737574281143,160.0,user_limit
160,0,141,261.5952000487596,0.41865611220512594,7.369535393505203e-05,160.0,optimal
160,0,142,620.9195000119507,0.42602861883699,0.00015868613104549708,160.0,optimal_inaccurate
160,0,143,491.36439990252256,0.42918558683531405,9.105216720776068e-05,160.0,optimal
160,0,144,606.1046000104398,0.42514106360494713,0.00018799069649886476,160.0,optimal_inaccurate
160,0,145,592.2162998467684,0.42881303731854703,0.00010964657621138874,160.0,optimal
160,0,146,497.35510000027716,0.4187937287967493,0.00010721801565972951,160.0,optimal
160,0,147,124.40750002861023,0.4349596957526072,8.249775298441391e-05,160.0,optimal
160,0,148,318.22069990448654,0.43835105952659154,3.340890639222464e-05,160.0,optimal
160,0,149,266.224900027737,0.43578504611668434,9.29750735398502e-05,160.0,optimal
160,0,150,390.2298999018967,0.431976898266459,7.590688643976427e-05,160.0,optimal
160,0,151,378.4080999903381,0.44578052081126296,6.803185193855159e-05,160.0,optimal
160,0,152,285.82019987516105,0.4266816020673567,8.884105418460374e-05,160.0,optimal
160,0,153,402.46369992382824,0.4166129602482092,0.00010889067795681674,160.0,optimal
160,0,154,338.97090004757047,0.448016099744056,8.26647583666945e-05,160.0,optimal
160,0,155,397.9604998603463,0.453403293742862,7.128541161448464e-05,160.0,optimal
160,0,156,371.87610007822514,0.4342893624247482,7.399085831057617e-05,160.0,optimal
160,0,157,484.0361000970006,0.4128909144601195,0.00010495508715999937,160.0,optimal
160,0,158,315.89649990200996,0.431251903658858,0.0001071726439418172,160.0,optimal
160,0,159,338.1300999317318,0.41287173588523995,9.31483178692713e-05,160.0,optimal
160,0,160,474.06889987178147,0.4118490532288763,4.828263130302919e-05,160.0,optimal
160,0,161,139.33180016465485,0.4539320861499117,9.285635404076084e-05,160.0,optimal
160,0,162,336.94620011374354,0.4505750606548751,9.05844610027233e-05,160.0,optimal
160,0,163,339.11820012144744,0.4530723343356736,0.00010964161108169587,160.0,optimal
160,0,164,338.382099987939,0.44849254247819004,6.469472696300932e-05,160.0,optimal
160,0,165,565.0556001346558,0.41522821894717743,5.1838849497800806e-05,160.0,optimal
160,0,166,320.5704998690635,0.428161889881036,8.328131295716045e-05,160.0,optimal
160,0,167,379.17820014990866,0.4077227226767767,9.037235409192299e-05,160.0,optimal
160,0,168,375.42940001003444,0.41408092344557196,6.799629225653307e-05,160.0,optimal
160,0,169,388.14310007728636,0.4151525687640267,0.00010492279227610728,160.0,optimal
160,0,170,584.5895998645574,0.4209855223686374,9.175760879174036e-05,160.0,optimal
160,0,171,418.9555000048131,0.4064583462556746,9.049297188926616e-05,160.0,optimal
160,0,172,532.6839999761432,0.4167503654575498,6.171197011065261e-05,160.0,optimal
160,0,173,444.3753999657929,0.4019879305519128,5.12833110427023e-05,160.0,optimal
160,0,174,314.16409998200834,0.4525852220126805,8.627079740372912e-05,160.0,optimal
160,0,175,565.0917000602931,0.4120003124103526,8.290173059982361e-05,160.0,optimal
160,0,176,270.22050018422306,0.44680249061403376,0.00010585121495226883,160.0,optimal
160,0,177,448.8170000258833,0.41042418636093564,9.622086341232561e-05,160.0,optimal
160,0,178,523.5760000068694,0.4073761857133664,5.798274064040567e-05,160.0,optimal
160,0,179,450.9525001049042,0.39315675394300875,9.484340259687088e-05,160.0,optimal
160,0,180,481.79250000976026,0.39750082970491546,9.105805891363025e-05,160.0,optimal
160,0,181,339.18650005944073,0.4391342279812361,5.7969267190101004e-05,160.0,optimal
160,0,182,448.48040002398193,0.3996827014043347,9.53642162478687e-05,160.0,optimal
160,0,183,446.177399950102,0.4124487934655876,7.98893841493657e-05,160.0,optimal
160,0,184,419.02659996412694,0.4007396772376332,9.853893386083974e-05,160.0,optimal
160,0,185,383.5369998123497,0.3988410177743533,9.810656141579765e-05,160.0,optimal
160,0,186,480.74680007994175,0.4101775940588071,0.00010141471230142707,160.0,optimal
160,0,187,383.863199967891,0.4146388229103248,0.00010773345744750551,160.0,optimal
160,0,188,427.48209997080266,0.4105217325376316,0.00010962740327441485,160.0,optimal
160,0,189,538.844299968332,0.4119143734381394,8.687775327290327e-05,160.0,optimal
160,0,190,420.17389996908605,0.4120893449257918,7.814980434816313e-05,160.0,optimal
160,0,191,496.1365999188274,0.40093565740362175,0.00010953493237764555,160.0,optimal
160,0,192,438.7531999964267,0.4118629339405667,9.323711988525106e-05,160.0,optimal
160,0,193,559.4355999492109,0.3973638513955879,7.0669051859307e-05,160.0,optimal
160,0,194,556.1027000658214,0.40900636491983683,0.00010129920930233467,160.0,optimal
160,0,195,454.18599992990494,0.40840416428483517,8.828247977980624e-05,160.0,optimal
160,0,196,441.2453998811543,0.40357185264493756,9.600967421486702e-05,160.0,optimal
160,0,197,480.53119983524084,0.41031729293019015,8.421905059938879e-05,160.0,optimal
160,0,198,578.6387999542058,0.4184257189367309,0.00010360139228937241,160.0,optimal
160,0,199,356.75180004909635,0.41594352602911594,6.173176042199638e-05,160.0,optimal
160,1,0,199.30129987187684,0.2580192347222334,0.00012124214711315456,160.0,optimal
160,1,1,203.06920004077256,0.4171114106247168,0.00012335329233827185,160.0,optimal
160,1,2,202.0827999804169,0.421749910117873,0.0003057964568522838,160.0,optimal
160,1,3,206.96069998666644,0.4289151456894166,0.0004035443959568899,160.0,optimal
160,1,4,262.6399998553097,0.4456675515618554,0.00047661947513943524,160.0,optimal
160,1,5,297.7136999834329,0.41521302313114006,0.00047855757911330647,160.0,optimal
160,1,6,319.856199901551,0.40367122451839094,0.00028337935615428754,160.0,optimal
160,1,7,219.28730001673102,0.3999894706003655,0.00042117098413257676,160.0,optimal
160,1,8,150.13480000197887,0.38485175111855463,0.00022876175794876645,160.0,optimal
160,1,9,193.1348000653088,0.3909347657789999,0.00026970194512396315,160.0,optimal
160,1,10,217.98989991657436,0.3815512712272013,0.00017106040265640174,160.0,optimal
160,1,11,185.44490006752312,0.3680191792262433,0.00012141936271124984,160.0,optimal
160,1,12,229.2648002039641,0.362789317051225,0.00020962315722884776,160.0,optimal
160,1,13,206.14809985272586,0.3812636920301696,0.0002058732987003929,160.0,optimal
160,1,14,214.83010007068515,0.369833961861328,0.0001181121872438644,160.0,optimal
160,1,15,317.972999997437,0.35749078419047275,0.0001159509943348615,160.0,optimal
160,1,16,333.27629999257624,0.4177441426075024,0.00013639617990455143,160.0,optimal
160,1,17,254.71209990791976,0.41731075556363517,7.83968183315888e-05,160.0,optimal
160,1,18,394.1005999222398,0.4051258608976206,0.00011902846728762736,160.0,optimal
160,1,19,525.290499906987,0.405465650301272,0.00010399462723826597,160.0,optimal
160,1,20,259.5703999977559,0.4125515149939931,0.00011639134965832386,160.0,optimal
160,1,21,433.61329985782504,0.40385426192981555,9.95410197218616e-05,160.0,optimal
160,1,22,364.85729995183647,0.4348025831172357,9.173006551968635e-05,160.0,optimal
160,1,23,310.4664001148194,0.4201871784409607,0.00013603261536094345,160.0,optimal
160,1,24,248.44820005819201,0.3807948455777518,0.00010983066590192878,160.0,optimal
160,1,25,334.1185001190752,0.4231580681865864,0.00014444215236554406,160.0,optimal
160,1,26,387.896099826321,0.4223996137664335,0.00010575988896263818,160.0,optimal
160,1,27,399.9801001045853,0.442760787041811,0.00010779782704453519,160.0,optimal
160,1,28,447.77999981306493,0.4086712373216516,0.00016487977149543686,160.0,optimal
160,1,29,412.75450005196035,0.3965089589670498,0.0001737975031121333,160.0,optimal
160,1,30,516.2990998942405,0.4252420533400827,0.00013631699799685528,160.0,optimal
160,1,31,493.2150000240654,0.4182996316806649,9.698082229346063e-05,160.0,optimal
160,1,32,366.60219985060394,0.4240443194341408,0.00011155661413651867,160.0,optimal
160,1,33,318.87950003147125,0.3944896942815824,0.00010643159738709465,160.0,optimal
160,1,34,574.0309997927397,0.4132869799126061,0.00010265656653658166,160.0,optimal
160,1,35,276.3807999435812,0.40689437010694207,0.00010352040341507184,160.0,optimal
160,1,36,210.0557000376284,0.45619262731217564,0.00011034377795037363,160.0,optimal
160,1,37,201.39120006933808,0.4071420683758136,9.045056889395957e-05,160.0,optimal
160,1,38,293.16570004448295,0.4102350444531395,0.00010819763060496677,160.0,optimal
160,1,39,312.14029993861914,0.44494895558091174,0.00011322538004750059,160.0,optimal
160,1,40,217.92470011860132,0.42981642641785894,0.0001597988500065109,160.0,optimal
160,1,41,225.1663999632001,0.44288101280214326,0.00010905271681964498,160.0,optimal
160,1,42,252.00400012545288,0.4425904440042142,0.00016200202213768113,160.0,optimal
160,1,43,272.2251999657601,0.4309433806751841,0.00011697335392109884,160.0,optimal
160,1,44,231.90460004843771,0.4455713232550354,0.00010873292782373493,160.0,optimal
160,1,45,237.95590014196932,0.3627796806250756,0.00010950684888008716,160.0,optimal
160,1,46,224.47819984517992,0.3973323480154272,8.070182223571631e-05,160.0,optimal
160,1,47,161.1613999120891,0.3737590293675448,0.00010357837467943413,160.0,optimal
160,1,48,211.65399998426437,0.38991052704578955,9.79216603332159e-05,160.0,optimal
160,1,49,207.0708000101149,0.44797502684404567,0.00013825415336264787,160.0,optimal
160,1,50,278.25339999981225,0.4360799983390035,0.0001362575883836432,160.0,optimal
160,1,51,112.14800016023219,0.44291397856606607,0.00015312399710705623,160.0,optimal
160,1,52,123.7980998121202,0.441633431161275,0.00012424526635970034,160.0,optimal
160,1,53,97.84619999118149,0.42485085861375166,0.00012823104622044568,160.0,optimal
160,1,54,193.7273999210447,0.4158786110433296,0.00014916485989378424,160.0,optimal
160,1,55,199.4304999243468,0.43768760064918305,0.00014296747204559275,160.0,optimal
160,1,56,198.60010012052953,0.412033456682569,8.49873998739896e-05,160.0,optimal
160,1,57,98.58880005776882,0.41750925613925094,0.0001365026836331919,160.0,optimal
160,1,58,136.81469997391105,0.44627030544670165,0.0001136919972133039,160.0,optimal
160,1,59,301.8459000159055,0.4343008627200886,0.0001623224403861027,160.0,optimal
160,1,60,110.88990001007915,0.4526789170744658,0.0001194435071512105,160.0,optimal
160,1,61,172.8501000907272,0.40917796896770114,0.00018217608326653834,160.0,optimal
160,1,62,112.87830001674592,0.414895236686968,0.0001684385377638463,160.0,optimal
160,1,63,201.26160001382232,0.4038838430788449,0.00016105628264011923,160.0,optimal
160,1,64,157.84010011702776,0.4449888526770098,0.00016315920467646842,160.0,optimal
160,1,65,117.1405001077801,0.40489902965832586,0.0001320232072192359,160.0,optimal
160,1,66,98.3515998814255,0.39896729950533183,0.00010612987599390332,160.0,optimal
160,1,67,84.27319978363812,0.41194135361350553,0.00011488790896960134,160.0,optimal
160,1,68,208.66980007849634,0.4154901357104105,0.00013540497554366142,160.0,optimal
160,1,69,156.61210007965565,0.4044277117635334,0.00011297607162253643,160.0,optimal
160,1,70,218.94080005586147,0.4316936109059981,0.00011722365887221682,160.0,optimal
160,1,71,162.94519999064505,0.4248263227802879,0.00012056787126401804,160.0,optimal
160,1,72,211.2009001430124,0.4361715050874113,9.391583130713142e-05,160.0,optimal
160,1,73,175.10130000300705,0.4251761407891798,0.00012772881174513213,160.0,optimal
160,1,74,113.98390005342662,0.43084699890958494,0.00012395712317305496,160.0,optimal
160,1,75,97.92169998399913,0.4209414535539662,0.00012865098018405413,160.0,optimal
160,1,76,208.8439001236111,0.3920128664398241,0.00011928050234457304,160.0,optimal
160,1,77,95.22149991244078,0.4342857566674669,0.00012395323809403006,160.0,optimal
160,1,78,282.93979982845485,0.43099692306747617,0.00011638740163243346,160.0,optimal
160,1,79,117.08350013941526,0.4451243156373908,0.00010508418389417721,160.0,optimal
160,1,80,121.2398000061512,0.42613934619014265,9.713480497493458e-05,160.0,optimal
160,1,81,97.63309988193214,0.4326251323167192,8.749118356465452e-05,160.0,optimal
160,1,82,127.69220001064241,0.40318788608938977,0.00010759983112756172,160.0,optimal
160,1,83,84.43900011479855,0.42741827893096684,7.272106944781212e-05,160.0,optimal
160,1,84,83.06280011311173,0.43265814153386484,8.554187166580507e-05,160.0,optimal
160,1,85,81.47470001131296,0.44551572358695046,0.00010748792502928646,160.0,optimal
160,1,86,167.65199997462332,0.4444451308607947,9.830171893194443e-05,160.0,optimal
160,1,87,95.54119990207255,0.43948762870281455,0.00010630014779035683,160.0,optimal
160,1,88,72.72460008971393,0.4144101683938668,0.00010716234514165746,160.0,optimal
160,1,89,136.29610021598637,0.43803983600900137,0.00010603765930350528,160.0,optimal
160,1,90,70.2510999981314,0.4401997349733139,9.655291355520764e-05,160.0,optimal
160,1,91,57.07550002261996,0.44851853534946096,0.00010495926239430975,160.0,optimal
160,1,92,142.54690008237958,0.42135731273890464,9.431517153549622e-05,160.0,optimal
160,1,93,54.71300007775426,0.44877868196712606,8.095308095538885e-05,160.0,optimal
160,1,94,176.77879985421896,0.43796893347860344,8.088123261097455e-05,160.0,optimal
160,1,95,194.3892000708729,0.4422752236727421,0.0001076820109314889,160.0,optimal
160,1,96,274.2097999434918,0.42801388153720443,7.901718299988579e-05,160.0,optimal
160,1,97,240.75090000405908,0.4364348179656091,8.55110411249601e-05,160.0,optimal
160,1,98,421.9333999790251,0.420601596633388,0.00010625669828075763,160.0,optimal
160,1,99,331.19339984841645,0.42565037883906726,0.00010251393353599076,160.0,optimal
160,1,100,408.7385998573154,0.42645600779516646,0.00010953416021509207,160.0,optimal
160,1,101,311.07279984280467,0.41767847319201257,8.871350801446364e-05,160.0,optimal
160,1,102,284.3486999627203,0.4129332054884623,4.322706197258166e-05,160.0,optimal
160,1,103,94.35019991360605,0.4199401233980168,0.00010778893396786554,160.0,optimal
160,1,104,467.4808999989182,0.4028160925314031,9.889116974916134e-05,160.0,optimal
160,1,105,521.3434000033885,0.39220093107264004,0.00010780395468756586,160.0,optimal
160,1,106,385.9039000235498,0.40767722350852675,0.00010727095194700516,160.0,optimal
160,1,107,295.33140012063086,0.3821136157830846,7.491173853861605e-05,160.0,optimal
160,1,108,457.37010007724166,0.41958920905326247,8.250865979347824e-05,160.0,optimal
160,1,109,346.41280001960695,0.4065313563658126,6.995980984257551e-05,160.0,optimal
160,1,110,239.59790007211268,0.39678244900301174,0.00010184562989781762,160.0,optimal
160,1,111,204.05149995349348,0.41203729616534307,8.482671342190816e-05,160.0,optimal
160,1,112,362.28450015187263,0.41889912047987304,8.2541917008648e-05,160.0,optimal
160,1,113,409.9418001715094,0.4089317704034819,4.876555768313914e-05,160.0,optimal
160,1,114,87.09380007348955,0.4138617026750499,9.746770545295927e-05,160.0,optimal
160,1,115,365.2521998155862,0.438727872627044,7.536161271348758e-05,160.0,optimal
160,1,116,105.63460015691817,0.4207408883531031,6.967250002165014e-05,160.0,optimal
160,1,117,499.9782000668347,0.41294229756127354,4.0210696321606125e-05,160.0,optimal
160,1,118,302.8903999365866,0.40650006908336433,7.217532480554022e-05,160.0,optimal
160,1,119,511.99460006318986,0.4086983230664218,5.9895652547483756e-05,160.0,optimal
160,1,120,511.48250000551343,0.4045369778628272,0.00010526373330915567,160.0,optimal
160,1,121,477.99669997766614,0.4192066356848306,0.00010707534810007132,160.0,optimal
160,1,122,473.4688000753522,0.4214431720587696,8.830108845810322e-05,160.0,optimal
160,1,123,541.7454999405891,0.41632506158009697,9.953563891871775e-05,160.0,optimal
160,1,124,516.5876001119614,0.4348938814782675,4.5198384455633964e-05,160.0,optimal
160,1,125,526.5374998562038,0.39178299877398365,0.00010819159377607275,160.0,optimal
160,1,126,610.6871999800205,0.4306412598330058,0.0008678700013293779,160.0,optimal_inaccurate
160,1,127,605.3780000656843,0.4311868467885241,0.00012100959612783368,160.0,optimal_inaccurate
160,1,128,266.0238998942077,0.4256560895401345,3.232642256329198e-05,160.0,optimal
160,1,129,355.72890006005764,0.41401960983537767,6.2797606763291e-05,160.0,optimal
160,1,130,315.2477000840008,0.42498360470472446,4.4122789511476604e-05,160.0,optimal
160,1,131,387.5571999233216,0.43481746533710974,0.00010709763691118247,160.0,optimal
160,1,132,611.8974999990314,0.42613717795856554,0.00012716336160088887,160.0,optimal_inaccurate
160,1,133,324.55800008028746,0.43209584308729654,6.908326176722303e-05,160.0,optimal
160,1,134,207.0134999230504,0.43350394555269334,8.554337663290048e-05,160.0,optimal
160,1,135,624.4808998890221,0.415796169033312,0.0007563962470132947,160.0,optimal_inaccurate
160,1,136,321.56379986554384,0.4395587192133817,7.904613108915336e-05,160.0,optimal
160,1,137,479.675899958238,0.43095026545614795,0.00010888041873162118,160.0,optimal
160,1,138,522.874099900946,0.4313200260268941,6.098276095150738e-05,160.0,optimal
160,1,139,376.7774999141693,0.42477654623095495,9.3390447705638e-05,160.0,optimal
160,1,140,324.35010001063347,0.4438654217229333,8.500452290743303e-05,160.0,optimal
160,1,141,346.46950010210276,0.4140489852075789,0.0001082112247642737,160.0,optimal
160,1,142,385.0787999108434,0.44272422985369037,6.143200385748035e-05,160.0,optimal
160,1,143,294.16729998774827,0.438292035232281,7.152397853443127e-05,160.0,optimal
160,1,144,618.4320000465959,0.4079720608999131,0.00034521480609774817,160.0,optimal_inaccurate
160,1,145,370.5001000780612,0.42568328966046665,9.852118524481542e-05,160.0,optimal
160,1,146,374.1707999724895,0.44266485333805344,6.155960873973874e-05,160.0,optimal
160,1,147,224.24399992451072,0.4305945371021196,8.867149178519994e-05,160.0,optimal
160,1,148,371.38990010134876,0.4109322005303763,5.332833895655925e-05,160.0,optimal
160,1,149,377.58269999176264,0.4126270107694549,9.885694226910769e-05,160.0,optimal
160,1,150,621.9132000114769,0.4077714084442619,0.0007138569692607124,160.0,optimal_inaccurate
160,1,151,430.1385001745075,0.42503930869291856,4.79057660053594e-05,160.0,optimal
160,1,152,611.584700178355,0.4117227526997035,0.00020235365923585525,160.0,optimal_inaccurate
160,1,153,386.35629997588694,0.4585271186096243,8.687886536915917e-05,160.0,optimal
160,1,154,471.9263999722898,0.41370426245012987,9.799847077896603e-05,160.0,optimal
160,1,155,264.1611001454294,0.4214345621239004,9.767631373292445e-05,160.0,optimal
160,1,156,527.3724999278784,0.41308186929259016,9.903023104847261e-05,160.0,optimal
160,1,157,497.08330002613366,0.4477007660193697,9.629640522378503e-05,160.0,optimal
160,1,158,425.94529991038144,0.3998985196661366,0.00010952198999044427,160.0,optimal
160,1,159,473.18909992463887,0.4118790895804607,9.078348197896308e-05,160.0,optimal
160,1,160,515.3613002039492,0.43949010675088324,9.61147435152663e-05,160.0,optimal
160,1,161,417.47460002079606,0.45537324576181526,8.145191594776013e-05,160.0,optimal
160,1,162,521.4984000194818,0.41391802588683674,0.00010706665985416489,160.0,optimal
160,1,163,473.53880014270544,0.40593981504127186,0.00010219096089452216,160.0,optimal
160,1,164,440.8203000202775,0.4076814357334071,7.483170039527913e-05,160.0,optimal
160,1,165,438.95510002039373,0.411160101373959,4.69366546948515e-05,160.0,optimal
160,1,166,328.95160000771284,0.4442059329301975,0.00010326582384103357,160.0,optimal
160,1,167,607.8649000264704,0.4110342722548165,0.00012759358970563145,160.0,optimal_inaccurate
160,1,168,551.9751999527216,0.4148303871983199,7.726425942360536e-05,160.0,optimal
160,1,169,421.76060006022453,0.41065765716272357,8.036795086540592e-05,160.0,optimal
160,1,170,446.182900108397,0.4047591568003493,8.264230215272953e-05,160.0,optimal
160,1,171,432.794600026682,0.4115859026920513,9.139662443897167e-05,160.0,optimal
160,1,172,447.0252001192421,0.4135869936565438,9.235905594856554e-05,160.0,optimal
160,1,173,427.4311000481248,0.4053490442100228,9.854311491657618e-05,160.0,optimal
160,1,174,476.2639000546187,0.41455497041310063,0.00010374783513122551,160.0,optimal
160,1,175,430.3387999534607,0.4124608597609817,0.00010830701886091549,160.0,optimal
160,1,176,431.8947000429034,0.41370606639405294,0.00010602404145004649,160.0,optimal
160,1,177,341.48789988830686,0.43045037966475724,4.394798939059012e-05,160.0,optimal
160,1,178,443.9196998719126,0.41310552155177344,0.0001008149285504257,160.0,optimal
160,1,179,426.7323000822216,0.41552381187065296,8.567841779020005e-05,160.0,optimal
160,1,180,547.7114000823349,0.40621205425718643,8.757818365214432e-05,160.0,optimal
160,1,181,401.09239984303713,0.4372832808630905,0.00010389126371411356,160.0,optimal
160,1,182,555.9364999644458,0.4037602699665017,8.123131558367873e-05,160.0,optimal
160,1,183,426.3531998731196,0.41200044538470304,9.401309351111268e-05,160.0,optimal
160,1,184,447.76610005646944,0.4149946304782079,8.614144674494127e-05,160.0,optimal
160,1,185,456.93750004284084,0.4171799200576643,0.00010867800692511091,160.0,optimal
160,1,186,371.9006001483649,0.41680453369716797,8.998816699588012e-05,160.0,optimal
160,1,187,435.9510999638587,0.414206114555256,6.859096937139139e-05,160.0,optimal
160,1,188,499.90210006944835,0.4092201974910598,8.712221979068008e-05,160.0,optimal
160,1,189,558.2302999682724,0.4136709747927455,6.167701054583016e-05,160.0,optimal
160,1,190,464.5567999687046,0.4090604755332895,0.00010071275293059063,160.0,optimal
160,1,191,401.5365999657661,0.4311991021992431,0.00010790002524890326,160.0,optimal
160,1,192,404.5752000529319,0.4311991021992432,9.552721280621385e-05,160.0,optimal
160,1,193,404.10619997419417,0.431199102199243,9.464231977293934e-05,160.0,optimal
160,1,194,407.3903998360038,0.4358086020518455,9.753068758603934e-05,160.0,optimal
160,1,195,269.0566999372095,0.4226341677713656,6.274227455928927e-05,160.0,optimal
160,1,196,490.18490011803806,0.40333242264770885,0.00010955937954626844,160.0,optimal
160,1,197,492.34430002979934,0.4041215693016798,9.816158846992371e-05,160.0,optimal
160,1,198,549.5911000762135,0.41244900256761446,0.00010127336164556501,160.0,optimal
160,1,199,497.88379995152354,0.41186361602825616,9.811000158887003e-05,160.0,optimal
160,2,0,249.08640002831817,0.2684647547571036,9.110613087507492e-05,160.0,optimal
160,2,1,367.78319999575615,0.392168102251937,0.0001873785128354111,160.0,optimal
160,2,2,150.68809990771115,0.3894459028329194,0.00036623421173457064,160.0,optimal
