K,sigma_mk_min_median,sigma_mk_min_p10,sigma_mk_min_p90,sigma_mk_min_min,sigma_mk_min_max,cost_median,cost_p10,cost_p90,cost_min,cost_max,solve_mean_median,solve_mean_p10,solve_mean_p90,solve_mean_min,solve_mean_max,K_opt_mean_median,K_opt_mean_p10,K_opt_mean_p90,K_opt_mean_min,K_opt_mean_max,rmse_median,rmse_p10,rmse_p90,rmse_min,rmse_max,ISE_median,ISE_p10,ISE_p90,ISE_min,ISE_max,IAE_median,IAE_p10,IAE_p90,IAE_min,IAE_max,slack_max_median,slack_max_p10,slack_max_p90,slack_max_min,slack_max_max,solver_opt_rate_median,solver_opt_rate_p10,solver_opt_rate_p90,solver_opt_rate_min,solver_opt_rate_max
65,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,130.31407554866746,121.49181492859498,139.13633616873994,119.28624977357686,141.34190132375807,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
70,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,133.10027626575902,122.22918429831043,143.9713682332076,119.51141130644828,146.68914122506976,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
75,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,127.19455598155037,121.2376602482982,133.15145171480253,119.74843631498516,134.64067564811558,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
80,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,127.13489591376856,121.11155697563663,133.1582348519005,119.60572224110365,134.66406958643347,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
85,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,125.72969898814335,120.74220482306555,130.71719315322116,119.4953312817961,131.9640666944906,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
90,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,125.60070892330259,123.26709430199116,127.93432354461402,122.68369064666331,128.51772719994187,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
95,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,129.50395566876978,122.77784186508507,136.2300694724545,121.09631341416389,137.91159792337567,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
100,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,126.62796987919137,120.89110898738727,132.36483077099547,119.45689376443624,133.7990459939465,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
105,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,126.5586935239844,121.47375738015398,131.64362966781482,120.20252334419638,132.91486370377243,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
110,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,128.24361697770655,121.24223518557847,135.24499876983464,119.49188973754644,136.99534421786666,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
