sigma_bar,sigma_mk_min_median,sigma_mk_min_p10,sigma_mk_min_p90,sigma_mk_min_min,sigma_mk_min_max,cost_median,cost_p10,cost_p90,cost_min,cost_max,solve_mean_median,solve_mean_p10,solve_mean_p90,solve_mean_min,solve_mean_max,K_opt_mean_median,K_opt_mean_p10,K_opt_mean_p90,K_opt_mean_min,K_opt_mean_max,rmse_median,rmse_p10,rmse_p90,rmse_min,rmse_max,ISE_median,ISE_p10,ISE_p90,ISE_min,ISE_max,IAE_median,IAE_p10,IAE_p90,IAE_min,IAE_max,slack_max_median,slack_max_p10,slack_max_p90,slack_max_min,slack_max_max,solver_opt_rate_median,solver_opt_rate_p10,solver_opt_rate_p90,solver_opt_rate_min,solver_opt_rate_max
0.1,0.1783787836626902,0.1783787836626902,0.1783787836626902,0.1783787836626902,0.1783787836626902,0.2241954364766018,0.2241954364766018,0.2241954364766018,0.2241954364766018,0.2241954364766018,136.7459126189351,136.7459126189351,136.7459126189351,136.7459126189351,136.7459126189351,20.0,20.0,20.0,20.0,20.0,0.1621398233706547,0.1621398233706547,0.1621398233706547,0.1621398233706547,0.1621398233706547,3.1820384381919384e-05,3.1820384381919384e-05,3.1820384381919384e-05,3.1820384381919384e-05,3.1820384381919384e-05,4.217133793397414e-05,4.217133793397414e-05,4.217133793397414e-05,4.217133793397414e-05,4.217133793397414e-05,3.338231706607364,3.338231706607364,3.338231706607364,3.338231706607364,3.338231706607364,0.27,0.27,0.27,0.27,0.27
0.2,0.20019427650086444,0.20019427650086444,0.20019427650086444,0.20019427650086444,0.20019427650086444,0.16745427629565948,0.16745427629565948,0.16745427629565948,0.16745427629565948,0.16745427629565948,136.23485173564404,136.23485173564404,136.23485173564404,136.23485173564404,136.23485173564404,22.09,22.09,22.09,22.09,22.09,0.13160620049395966,0.13160620049395966,0.13160620049395966,0.13160620049395966,0.13160620049395966,2.3409142809944e-05,2.3409142809944e-05,2.3409142809944e-05,2.3409142809944e-05,2.3409142809944e-05,2.9136538107567243e-05,2.9136538107567243e-05,2.9136538107567243e-05,2.9136538107567243e-05,2.9136538107567243e-05,4.350173186432151,4.350173186432151,4.350173186432151,4.350173186432151,4.350173186432151,0.485,0.485,0.485,0.485,0.485
0.30000000000000004,0.3000009985876352,0.3000009985876352,0.3000009985876352,0.3000009985876352,0.3000009985876352,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,617.0232626562938,617.0232626562938,617.0232626562938,617.0232626562938,617.0232626562938,102.425,102.425,102.425,102.425,102.425,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,0.00028130608014402195,0.00028130608014402195,0.00028130608014402195,0.00028130608014402195,0.00028130608014402195,0.0,0.0,0.0,0.0,0.0
0.4,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,985.3805499803275,985.3805499803275,985.3805499803275,985.3805499803275,985.3805499803275,146.64,146.64,146.64,146.64,146.64,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,0.00018713399888255113,0.00018713399888255113,0.00018713399888255113,0.00018713399888255113,0.00018713399888255113,0.0,0.0,0.0,0.0,0.0
0.5,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,994.89395248238,994.89395248238,994.89395248238,994.89395248238,994.89395248238,187.315,187.315,187.315,187.315,187.315,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,0.0002421815716705535,0.0002421815716705535,0.0002421815716705535,0.0002421815716705535,0.0002421815716705535,0.0,0.0,0.0,0.0,0.0
0.6,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,990.179025712423,990.179025712423,990.179025712423,990.179025712423,990.179025712423,180.0,180.0,180.0,180.0,180.0,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,975.3913173032925,975.3913173032925,975.3913173032925,975.3913173032925,975.3913173032925,180.0,180.0,180.0,180.0,180.0,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0,0.0,0.0,0.0,0.0
0.8,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,956.6713524702936,956.6713524702936,956.6713524702936,956.6713524702936,956.6713524702936,180.0,180.0,180.0,180.0,180.0,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0,0.0,0.0,0.0,0.0
0.9,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,972.8752215253189,972.8752215253189,972.8752215253189,972.8752215253189,972.8752215253189,180.0,180.0,180.0,180.0,180.0,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0,0.0,0.0,0.0,0.0
