mode,seed,K,rho,steps,k_opt_mean,k_opt_var,sigma_min_Ag,kappa_Ag_mean,localness_mean,slack_max,slack_mean,kkt_res_max,eq_res_max,solver_fail_rate,rmse_ee,err_p95,err_max,err_final,success,effort_sum_sq,jerk_sum_sq,jerk_max,u_violation_rate,total_cost,ISE,IAE,solve_ms_mean,solve_ms_total,npz_path
adaptive_rho,0,20,0.3,200,20.0,0.0,0.07278009936338302,95.61988901802168,1.609837996037138,0.04039439798536608,0.0015724065907313305,20059286.862106707,0.00012836125619364682,0.075,0.13018993113808972,0.1827183485304648,0.1909838144553672,0.04676705365659211,0,24.48626937707535,62.34852468028877,1.3066307232572065,0.055,0.14253202730623285,2.4994075733001513e-05,3.282434738984776e-05,87.8440460001002,17568.80920002004,logs/reacher_cdc_adapt_rho_sweep_quik\run_adaptive_rho_K020_rho0.3_Kmin20_Kmax320_Kstep1_gmin1e-06_seed000.npz
adaptive_rho,1,20,0.3,200,20.0,0.0,0.054002204225293976,90.56585639304708,1.9451313764935616,2.788701222613793,0.020901865554313014,20057217.601592086,0.0003055630273587136,0.05,0.09897826001048479,0.16110613673722643,0.18508329007727697,0.11560526621216016,0,28.22087350407846,67.72399205434665,1.4141613885751914,0.11,0.08832079281694093,1.896299524821499e-05,2.31040140993494e-05,88.1628250022186,17632.56500044372,logs/reacher_cdc_adapt_rho_sweep_quik\run_adaptive_rho_K020_rho0.3_Kmin20_Kmax320_Kstep1_gmin1e-06_seed001.npz
adaptive_rho,2,20,0.3,200,20.0,0.0,0.05760313041305554,95.88519572064803,1.7370701802031747,0.2920529560706383,0.004685333016044514,20059926.608395725,0.00015681641777543813,0.075,0.11599524952575209,0.16159097781008616,0.1965072841060796,0.13659446505256492,0,28.074078157152115,74.96256223949858,1.3557985374892367,0.115,0.11546611005776927,2.2184817766198565e-05,2.755914100884253e-05,89.90281549835345,17980.56309967069,logs/reacher_cdc_adapt_rho_sweep_quik\run_adaptive_rho_K020_rho0.3_Kmin20_Kmax320_Kstep1_gmin1e-06_seed002.npz
adaptive_rho,3,20,0.3,200,20.0,0.0,0.06560160516027391,93.38075188198755,1.7117842122877465,0.30901973921558823,0.009834521147171527,20098560.280392647,0.00011109224345657601,0.115,0.15698725717307618,0.20665390985757692,0.20838994865883428,0.120168263980238,0,22.024394898825655,58.09592020971067,1.4144547669323462,0.085,0.20574845093755487,3.040721400263897e-05,3.922635399747999e-05,81.68265499727568,16336.530999455135,logs/reacher_cdc_adapt_rho_sweep_quik\run_adaptive_rho_K020_rho0.3_Kmin20_Kmax320_Kstep1_gmin1e-06_seed003.npz
adaptive_rho,4,20,0.3,200,20.0,0.0,0.07016124567797147,91.9110377741734,1.3093742585672419,0.053280396842481814,0.002132315421823154,20068764.09168016,0.0001270278015163777,0.12,0.12010870013800651,0.18092605580614946,0.20586018072610685,0.2034790400542809,0,13.887979708582407,35.88743758854193,1.092765152794697,0.0,0.1192781349835354,2.3367377185291388e-05,2.9748300965372386e-05,85.84718299825909,17169.436599651817,logs/reacher_cdc_adapt_rho_sweep_quik\run_adaptive_rho_K020_rho0.3_Kmin20_Kmax320_Kstep1_gmin1e-06_seed004.npz
adaptive_rho,0,20,0.6,200,20.0,0.0,0.07278009936338302,94.37662249027882,1.6783675053567806,0.06707026746952086,0.003045719407962324,20059286.862106707,0.00012836125619364682,0.075,0.13398896057852985,0.1827183485304648,0.1909838144553672,0.07951465805082443,0,27.766050813250427,75.39195994776931,1.3066307232572065,0.055,0.15063150095585476,2.621565890264235e-05,3.443824233962365e-05,84.65271950088209,16930.543900176417,logs/reacher_cdc_adapt_rho_sweep_quik\run_adaptive_rho_K020_rho0.6_Kmin20_Kmax320_Kstep1_gmin1e-06_seed000.npz
adaptive_rho,1,20,0.6,200,20.0,0.0,0.054002204225293976,90.56585639304708,1.9451313764935616,2.788701222613793,0.020901865554313014,20057217.601592086,0.0003055630273587136,0.05,0.09897826001048479,0.16110613673722643,0.18508329007727697,0.11560526621216016,0,28.22087350407846,67.72399205434665,1.4141613885751914,0.11,0.08832079281694093,1.896299524821499e-05,2.31040140993494e-05,85.93311550241197,17186.623100482393,logs/reacher_cdc_adapt_rho_sweep_quik\run_adaptive_rho_K020_rho0.6_Kmin20_Kmax320_Kstep1_gmin1e-06_seed001.npz
adaptive_rho,2,20,0.6,200,20.0,0.0,0.0781083300847758,95.85463092063179,1.7137501846180323,0.7888655491937857,0.009790897482652411,20059926.608395725,0.00015681641777543813,0.07,0.1069352093940355,0.16159097781008616,0.1965072841060796,0.012600694399994776,0,28.37855601808084,78.26542122574554,1.3557985374892367,0.125,0.09878060859780909,1.930628880460819e-05,2.4200089531231077e-05,85.10040399967693,17020.080799935386,logs/reacher_cdc_adapt_rho_sweep_quik\run_adaptive_rho_K020_rho0.6_Kmin20_Kmax320_Kstep1_gmin1e-06_seed002.npz
adaptive_rho,3,20,0.6,200,20.0,0.0,0.06560160516027391,93.38075188198755,1.7117842122877465,0.30901973921558823,0.009834521147171527,20098560.280392647,0.00011109224345657601,0.115,0.15698725717307618,0.20665390985757692,0.20838994865883428,0.120168263980238,0,22.024394898825655,58.09592020971067,1.4144547669323462,0.085,0.20574845093755487,3.040721400263897e-05,3.922635399747999e-05,81.72528899624012,16345.057799248025,logs/reacher_cdc_adapt_rho_sweep_quik\run_adaptive_rho_K020_rho0.6_Kmin20_Kmax320_Kstep1_gmin1e-06_seed003.npz
adaptive_rho,4,20,0.6,200,20.0,0.0,0.0695269239276218,90.19373317992489,1.407355614854757,0.021187228655897297,0.0016050489008362287,20056819.050302926,6.955837180132614e-05,0.11,0.10990902505717146,0.14147594724301432,0.18075376050906805,0.07893146990301848,0,17.200760807127473,45.614079265319944,1.3626919096345538,0.025,0.10113629237323281,2.1695172891416134e-05,2.7329943801183042e-05,85.35186299995985,17070.37259999197,logs/reacher_cdc_adapt_rho_sweep_quik\run_adaptive_rho_K020_rho0.6_Kmin20_Kmax320_Kstep1_gmin1e-06_seed004.npz
